# Acc1	amplitude
# "Acc1"	"amplitude"
# 875
124.8	1.05707906021094e-15
125.6	1.10021922757701e-15
126.4	1.14511997461898e-15
127.2	1.1918531516272e-15
128	1.24049354113058e-15
128.8	1.29111897756123e-15
129.6	1.34381047180251e-15
130.4	1.39865234081979e-15
131.2	1.45573234258132e-15
132	1.51514181648505e-15
132.8	1.57697582951617e-15
133.6	1.64133332836912e-15
134.4	1.70831729777757e-15
135.2	1.77803492530552e-15
136	1.85059777286345e-15
136.8	1.92612195522365e-15
137.6	2.00472832582056e-15
138.4	2.08654267013322e-15
139.2	2.17169590695948e-15
140	2.26032429790358e-15
140.8	2.35256966541272e-15
141.6	2.44857961971115e-15
142.4	2.54850779499488e-15
143.2	2.65251409526506e-15
144	2.76076495019305e-15
144.8	2.87343358142688e-15
145.6	2.99070027976472e-15
146.4	3.11275269363915e-15
147.2	3.2397861293735e-15
148	3.37200386369078e-15
148.8	3.50961746897492e-15
149.6	3.65284715180486e-15
150.4	3.80192210530297e-15
151.2	3.95708087586131e-15
152	4.11857174483263e-15
152.8	4.28665312579648e-15
153.6	4.46159397803592e-15
154.4	4.64367423688632e-15
155.2	4.83318526164459e-15
156	5.03043030175512e-15
156.8	5.23572498201849e-15
157.6	5.44939780759852e-15
158.4	5.67179068963589e-15
159.2	5.90325949230864e-15
160	6.14417460221472e-15
160.8	6.39492152098718e-15
161.6	6.65590148208977e-15
162.4	6.9275320927793e-15
163.2	7.21024800226173e-15
164	7.50450159711e-15
164.8	7.81076372505628e-15
165.6	8.12952444831549e-15
166.4	8.46129382764523e-15
167.2	8.80660273839553e-15
168	9.16600371985332e-15
168.8	9.54007185923987e-15
169.6	9.92940571177431e-15
170.4	1.03346282582745e-14
171.2	1.07563879018261e-14
172	1.11953595051133e-14
172.8	1.16522454700696e-14
173.6	1.21277768615744e-14
174.4	1.26227145769914e-14
175.2	1.31378505634194e-14
176	1.36740090845997e-14
176.8	1.42320480395057e-14
177.6	1.48128603347224e-14
178.4	1.54173753128081e-14
179.2	1.60465602389226e-14
180	1.67014218480952e-14
180.8	1.73830079556069e-14
181.6	1.80924091330591e-14
182.4	1.8830760452806e-14
183.2	1.95992433035389e-14
184	2.03990872799214e-14
184.8	2.12315721492952e-14
185.6	2.20980298985972e-14
186.4	2.29998468647563e-14
187.2	2.39384659519744e-14
188	2.49153889394299e-14
188.8	2.593217888309e-14
189.6	2.6990462615466e-14
190.4	2.80919333473022e-14
191.2	2.92383533753526e-14
192	3.04315569005653e-14
192.8	3.16734529611748e-14
193.6	3.29660284853802e-14
194.4	3.43113514684832e-14
195.2	3.57115742795525e-14
196	3.71689371028894e-14
196.8	3.86857715197867e-14
197.6	4.02645042362893e-14
198.4	4.1907660962904e-14
199.2	4.36178704524425e-14
200	4.53978687024344e-14
200.8	4.72505033288101e-14
201.6	4.91787381178214e-14
202.4	5.11856577634539e-14
203.2	5.32744727978787e-14
204	5.54485247227949e-14
204.8	5.77112913498372e-14
205.6	6.00663923585477e-14
206.4	6.25175950807634e-14
207.2	6.50688205206229e-14
208	6.77241496197701e-14
208.8	7.04878297777252e-14
209.6	7.3364281637788e-14
210.4	7.63581061492676e-14
211.2	7.9474091917262e-14
212	8.27172228516664e-14
212.8	8.6092686127566e-14
213.6	8.96058804696513e-14
214.4	9.32624247738131e-14
215.2	9.70681670795996e-14
216	1.01029193907773e-13
216.8	1.05151839977774e-13
217.6	1.09442698320505e-13
218.4	1.13908630802462e-13
219.2	1.18556779077876e-13
220	1.23394575986232e-13
220.8	1.2842975741318e-13
221.6	1.33670374633635e-13
222.4	1.39124807156558e-13
223.2	1.4480177609175e-13
224	1.50710358059757e-13
224.8	1.56859999666872e-13
225.6	1.63260532568057e-13
226.4	1.69922189141574e-13
227.2	1.76855618800013e-13
228	1.84071904963424e-13
228.8	1.91582582721282e-13
229.6	1.99399657211071e-13
230.4	2.07535622742381e-13
231.2	2.16003482696581e-13
232	2.24816770233295e-13
232.8	2.33989569836177e-13
233.6	2.43536539731753e-13
234.4	2.53472935216451e-13
235.2	2.63814632928313e-13
236	2.74578156101332e-13
236.8	2.85780700841879e-13
237.6	2.97440163468183e-13
238.4	3.09575168955516e-13
239.2	3.22205100531344e-13
240	3.35350130466478e-13
240.8	3.49031252110061e-13
241.6	3.63270313218078e-13
242.4	3.78090050627038e-13
243.2	3.93514126326483e-13
244	4.0956716498605e-13
244.8	4.26274792995001e-13
245.6	4.43663679074351e-13
246.4	4.61761576524075e-13
247.2	4.80597367170261e-13
248	5.00201107079564e-13
248.8	5.20604074110943e-13
249.6	5.4183881737727e-13
250.4	5.63939208692237e-13
251.2	5.86940496080803e-13
252	6.10879359434401e-13
252.8	6.35793968395229e-13
253.6	6.61724042557045e-13
254.4	6.88710914073256e-13
255.2	7.16797592766405e-13
256	7.46028833836697e-13
256.8	7.76451208270844e-13
257.6	8.08113176056173e-13
258.4	8.41065162308882e-13
259.2	8.75359636429237e-13
260	9.11051194400646e-13
260.8	9.48196644353726e-13
261.6	9.86855095520909e-13
262.4	1.02708805071152e-12
263.2	1.06895950244196e-12
264	1.11253603286032e-12
264.8	1.15788691760962e-12
265.6	1.20508423377895e-12
266.4	1.25420297209689e-12
267.2	1.30532115352677e-12
268	1.35851995042896e-12
268.8	1.41388381246065e-12
269.6	1.47150059738953e-12
270.4	1.53146170700329e-12
271.2	1.59386222830301e-12
272	1.65880108017442e-12
272.8	1.72638116573715e-12
273.6	1.79670953057845e-12
274.4	1.86989752708405e-12
275.2	1.94606098508556e-12
276	2.02532038904988e-12
276.8	2.10780106204325e-12
277.6	2.19363335670875e-12
278.4	2.28295285350307e-12
279.2	2.37590056644498e-12
280	2.47262315663477e-12
280.8	2.57327315381037e-12
281.6	2.67800918621312e-12
282.4	2.78699621904228e-12
283.2	2.9004058017842e-12
284	3.01841632470842e-12
284.8	3.14121328482943e-12
285.6	3.26898956163862e-12
286.4	3.40194570291727e-12
287.2	3.5402902209465e-12
288	3.68423989943599e-12
288.8	3.83402011149745e-12
289.6	3.98986514899411e-12
290.4	4.15201856360065e-12
291.2	4.32073351991191e-12
292	4.49627316094118e-12
292.8	4.67891098635071e-12
293.6	4.86893124375865e-12
294.4	5.06662933346626e-12
295.2	5.27231222694867e-12
296	5.48629889945041e-12
296.8	5.70892077702334e-12
297.6	5.94052219834038e-12
298.4	6.18146089161115e-12
299.2	6.43210846691863e-12
300	6.69285092428486e-12
300.8	6.96408917776209e-12
301.6	7.24623959583144e-12
302.4	7.5397345583734e-12
303.2	7.84502303045563e-12
304	8.16257115315989e-12
304.8	8.49286285164435e-12
305.6	8.83640046060773e-12
306.4	9.1937053672881e-12
307.2	9.56531867209169e-12
308	9.95180186690432e-12
308.8	1.03537375310918e-11
309.6	1.07717300451416e-11
310.4	1.12064063218429e-11
311.2	1.16584165548331e-11
312	1.21284349842742e-11
312.8	1.26171606793387e-11
313.6	1.31253183371028e-11
314.4	1.36536590973509e-11
315.2	1.42029613726912e-11
316	1.47740316932731e-11
316.8	1.53677055652756e-11
317.6	1.59848483422026e-11
318.4	1.66263561078817e-11
319.2	1.72931565699055e-11
320	1.79862099620916e-11
320.8	1.87065099543546e-11
321.6	1.94550845681931e-11
322.4	2.02329970957854e-11
323.2	2.10413470204683e-11
324	2.18812709361305e-11
324.8	2.2753943462804e-11
325.6	2.36605781554612e-11
326.4	2.46024284027395e-11
327.2	2.55807883120077e-11
328	2.65969935768659e-11
328.8	2.76524223228232e-11
329.6	2.874849592654e-11
330.4	2.98866798036363e-11
331.2	3.10684841596675e-11
332	3.22954646984505e-11
332.8	3.35692232814825e-11
333.6	3.48914085317369e-11
334.4	3.62637163746484e-11
335.2	3.7687890508606e-11
336	3.91657227967644e-11
336.8	4.06990535714665e-11
337.6	4.22897718420338e-11
338.4	4.39398153961414e-11
339.2	4.56511707844438e-11
340	4.74258731775668e-11
340.8	4.92660060840267e-11
341.6	5.11737009170917e-11
342.4	5.31511363980638e-11
343.2	5.52005377829344e-11
344	5.73241758988687e-11
344.8	5.95243659765015e-11
345.6	6.18034662635887e-11
346.4	6.41638764051741e-11
347.2	6.66080355750908e-11
348	6.91384203433468e-11
348.8	7.17575422637514e-11
349.6	7.44679451660281e-11
350.4	7.727220213666e-11
351.2	8.01729121728125e-11
352	8.31726964939224e-11
352.8	8.62741944959167e-11
353.6	8.94800593335616e-11
354.4	9.27929531171572e-11
355.2	9.6215541710693e-11
356	9.97504891196851e-11
356.8	1.0340045145825e-10
357.6	1.07168070486528e-10
358.4	1.11055966711408e-10
359.2	1.1506673204555e-10
360	1.19202922022118e-10
360.8	1.23467047565224e-10
361.6	1.27861566319081e-10
362.4	1.32388873542066e-10
363.2	1.3705129257546e-10
364	1.41851064900488e-10
364.8	1.46790339801382e-10
365.6	1.51871163656659e-10
366.4	1.57095468885453e-10
367.2	1.62465062580696e-10
368	1.67981614866076e-10
368.8	1.73646647019005e-10
369.6	1.79461519407327e-10
370.4	1.85427419292982e-10
371.2	1.91545348561468e-10
372	1.97816111441418e-10
372.8	2.04240302284092e-10
373.6	2.10818293477747e-10
374.4	2.17550223576888e-10
375.2	2.24435985730927e-10
376	2.31475216500982e-10
376.8	2.3866728515709e-10
377.6	2.46011283551052e-10
378.4	2.53506016662338e-10
379.2	2.61149993915751e-10
380	2.68941421369995e-10
380.8	2.7687819487561e-10
381.6	2.84957894299011e-10
382.4	2.93177778906433e-10
383.2	3.01534783997462e-10
384	3.10025518872388e-10
384.8	3.18646266210975e-10
385.6	3.2739298293224e-10
386.4	3.36261302595648e-10
387.2	3.45246539393681e-10
388	3.54343693774205e-10
388.8	3.63547459718434e-10
389.6	3.72852233686805e-10
390.4	3.82252125230751e-10
391.2	3.91740969253486e-10
392	4.01312339887548e-10
392.8	4.10959565941335e-10
393.6	4.20675747851251e-10
394.4	4.30453776060772e-10
395.2	4.40286350732808e-10
396	4.50166002687522e-10
396.8	4.60085115444435e-10
397.6	4.70035948235429e-10
398.4	4.80010659844419e-10
399.2	4.90001333120035e-10
400	5e-10
400.8	5.09998666879966e-10
401.6	5.19989340155582e-10
402.4	5.29964051764572e-10
403.2	5.39914884555566e-10
404	5.49833997312478e-10
404.8	5.59713649267193e-10
405.6	5.69546223939229e-10
406.4	5.7932425214875e-10
407.2	5.89040434058666e-10
408	5.98687660112452e-10
408.8	6.08259030746515e-10
409.6	6.17747874769249e-10
410.4	6.27147766313196e-10
411.2	6.36452540281567e-10
412	6.45656306225796e-10
412.8	6.54753460606319e-10
413.6	6.63738697404353e-10
414.4	6.72607017067761e-10
415.2	6.81353733789026e-10
416	6.89974481127613e-10
416.8	6.98465216002539e-10
417.6	7.06822221093568e-10
418.4	7.1504210570099e-10
419.2	7.2312180512439e-10
420	7.31058578630005e-10
420.8	7.38850006084249e-10
421.6	7.46493983337662e-10
422.4	7.53988716448948e-10
423.2	7.61332714842911e-10
424	7.68524783499018e-10
424.8	7.75564014269074e-10
425.6	7.82449776423113e-10
426.4	7.89181706522253e-10
427.2	7.95759697715909e-10
428	8.02183888558582e-10
428.8	8.08454651438533e-10
429.6	8.14572580707018e-10
430.4	8.20538480592674e-10
431.2	8.26353352980995e-10
432	8.32018385133925e-10
432.8	8.37534937419304e-10
433.6	8.42904531114548e-10
434.4	8.48128836343341e-10
435.2	8.53209660198618e-10
436	8.58148935099513e-10
436.8	8.6294870742454e-10
437.6	8.67611126457935e-10
438.4	8.72138433680919e-10
439.2	8.76532952434776e-10
440	8.80797077977882e-10
440.8	8.8493326795445e-10
441.6	8.88944033288593e-10
442.4	8.92831929513472e-10
443.2	8.96599548541751e-10
444	9.00249510880315e-10
444.8	9.03784458289307e-10
445.6	9.07207046882843e-10
446.4	9.10519940666439e-10
447.2	9.13725805504084e-10
448	9.16827303506078e-10
448.8	9.19827087827188e-10
449.6	9.2272779786334e-10
450.4	9.25532054833972e-10
451.2	9.28242457736249e-10
452	9.30861579656653e-10
452.8	9.33391964424909e-10
453.6	9.35836123594826e-10
454.4	9.38196533736412e-10
455.2	9.40475634023499e-10
456	9.42675824101131e-10
456.8	9.44799462217066e-10
457.6	9.46848863601936e-10
458.4	9.48826299082909e-10
459.2	9.50733993915974e-10
460	9.52574126822434e-10
460.8	9.54348829215557e-10
461.6	9.56060184603859e-10
462.4	9.57710228157966e-10
463.2	9.59300946428534e-10
464	9.60834277203236e-10
464.8	9.62312109491394e-10
465.6	9.63736283625352e-10
466.4	9.65108591468263e-10
467.2	9.66430776718518e-10
468	9.6770453530155e-10
468.8	9.68931515840333e-10
469.6	9.70113320196364e-10
470.4	9.7125150407346e-10
471.2	9.72347577677177e-10
472	9.73403006423134e-10
472.8	9.74419211687993e-10
473.6	9.75397571597261e-10
474.4	9.76339421844539e-10
475.2	9.77246056537196e-10
476	9.78118729063869e-10
476.8	9.78958652979532e-10
477.6	9.79767002904215e-10
478.4	9.80544915431807e-10
479.2	9.81293490045646e-10
480	9.82013790037909e-10
480.8	9.82706843430095e-10
481.6	9.83373643892119e-10
482.4	9.84015151657798e-10
483.2	9.84632294434725e-10
484	9.85225968306727e-10
484.8	9.85797038627309e-10
485.6	9.86346340902649e-10
486.4	9.86874681662897e-10
487.2	9.87382839320662e-10
488	9.87871565015726e-10
488.8	9.88341583445167e-10
489.6	9.88793593678157e-10
490.4	9.89228269954859e-10
491.2	9.89646262468908e-10
492	9.90048198133096e-10
492.8	9.90434681327908e-10
493.6	9.90806294632712e-10
494.4	9.91163599539392e-10
495.2	9.91507137148356e-10
496	9.9183742884684e-10
496.8	9.92154976969544e-10
497.6	9.92460265441627e-10
498.4	9.92753760404169e-10
499.2	9.93035910822238e-10
500	9.93307149075715e-10
500.8	9.93567891533081e-10
501.6	9.93818539108389e-10
502.4	9.9405947780166e-10
503.2	9.94291079222977e-10
504	9.9451370110055e-10
504.8	9.94727687773051e-10
505.6	9.94933370666534e-10
506.4	9.95131068756242e-10
507.2	9.95321089013649e-10
508	9.95503726839059e-10
508.8	9.95679266480088e-10
509.6	9.95847981436399e-10
510.4	9.96010134851006e-10
511.2	9.96165979888503e-10
512	9.96315760100564e-10
512.8	9.96459709779054e-10
513.6	9.96598054297083e-10
514.4	9.96731010438362e-10
515.2	9.96858786715171e-10
516	9.96981583675292e-10
516.8	9.97099594198216e-10
517.6	9.97213003780958e-10
518.4	9.97321990813787e-10
519.2	9.9742672684619e-10
520	9.97527376843366e-10
520.8	9.97624099433555e-10
521.6	9.97717047146497e-10
522.4	9.97806366643291e-10
523.2	9.97892198937957e-10
524	9.9797467961095e-10
524.8	9.98053939014914e-10
525.6	9.98130102472916e-10
526.4	9.98203290469422e-10
527.2	9.98273618834263e-10
528	9.98341198919826e-10
528.8	9.98406137771697e-10
529.6	9.98468538292997e-10
530.4	9.98528499402611e-10
531.2	9.98586116187539e-10
532	9.98641480049571e-10
532.8	9.98694678846473e-10
533.6	9.98745797027903e-10
534.4	9.98794915766221e-10
535.2	9.98842113082391e-10
536	9.9888746396714e-10
536.8	9.98931040497558e-10
537.6	9.98972911949289e-10
538.4	9.99013144904479e-10
539.2	9.99051803355646e-10
540	9.99088948805599e-10
540.8	9.99124640363571e-10
541.6	9.99158934837691e-10
542.4	9.99191886823944e-10
543.2	9.99223548791729e-10
544	9.99253971166164e-10
544.8	9.99283202407234e-10
545.6	9.99311289085927e-10
546.4	9.99338275957443e-10
547.2	9.99364206031605e-10
548	9.99389120640566e-10
548.8	9.99413059503919e-10
549.6	9.99436060791308e-10
550.4	9.99458161182623e-10
551.2	9.99479395925889e-10
552	9.99499798892921e-10
552.8	9.9951940263283e-10
553.6	9.99538238423476e-10
554.4	9.99556336320926e-10
555.2	9.99573725207005e-10
556	9.99590432835014e-10
556.8	9.99606485873674e-10
557.6	9.99621909949373e-10
558.4	9.99636729686782e-10
559.2	9.9965096874789e-10
560	9.99664649869534e-10
560.8	9.99677794899469e-10
561.6	9.99690424831044e-10
562.4	9.99702559836532e-10
563.2	9.99714219299158e-10
564	9.99725421843899e-10
564.8	9.99736185367072e-10
565.6	9.99746527064784e-10
566.4	9.99756463460269e-10
567.2	9.99766010430164e-10
568	9.99775183229767e-10
568.8	9.99783996517304e-10
569.6	9.99792464377258e-10
570.4	9.99800600342789e-10
571.2	9.99808417417279e-10
572	9.99815928095037e-10
572.8	9.998231443812e-10
573.6	9.99830077810858e-10
574.4	9.99836739467432e-10
575.2	9.99843140000333e-10
576	9.9984928964194e-10
576.8	9.99855198223908e-10
577.6	9.99860875192843e-10
578.4	9.99866329625367e-10
579.2	9.99871570242587e-10
580	9.99876605424014e-10
580.8	9.99881443220922e-10
581.6	9.99886091369198e-10
582.4	9.9989055730168e-10
583.2	9.99894848160022e-10
584	9.99898970806092e-10
584.8	9.9990293183292e-10
585.6	9.99906737575226e-10
586.4	9.9991039411953e-10
587.2	9.99913907313873e-10
588	9.99917282777149e-10
588.8	9.99920525908083e-10
589.6	9.99923641893851e-10
590.4	9.99926635718362e-10
591.2	9.99929512170222e-10
592	9.99932275850381e-10
592.8	9.99934931179479e-10
593.6	9.99937482404919e-10
594.4	9.99939933607641e-10
595.2	9.9994228870865e-10
596	9.99944551475277e-10
596.8	9.99946725527202e-10
597.6	9.99948814342237e-10
598.4	9.99950821261882e-10
599.2	9.99952749496671e-10
600	9.99954602131298e-10
600.8	9.99956382129548e-10
601.6	9.99958092339037e-10
602.4	9.99959735495764e-10
603.2	9.9996131422848e-10
604	9.99962831062897e-10
604.8	9.99964288425721e-10
605.6	9.99965688648532e-10
606.4	9.99967033971515e-10
607.2	9.99968326547039e-10
608	9.999695684431e-10
608.8	9.99970761646625e-10
609.6	9.99971908066653e-10
610.4	9.99973009537385e-10
611.2	9.99974067821117e-10
612	9.99975084611061e-10
612.8	9.99976061534048e-10
613.6	9.99977000153136e-10
614.4	9.99977901970101e-10
615.2	9.99978768427851e-10
616	9.9997960091272e-10
616.8	9.99980400756697e-10
617.6	9.99981169239547e-10
618.4	9.99981907590867e-10
619.2	9.99982616992045e-10
620	9.99983298578152e-10
620.8	9.99983953439761e-10
621.6	9.99984582624688e-10
622.4	9.99985187139665e-10
623.2	9.99985767951961e-10
624	9.99986325990915e-10
624.8	9.99986862149437e-10
625.6	9.99987377285423e-10
626.4	9.99987872223139e-10
627.2	9.9998834775453e-10
628	9.99988804640495e-10
628.8	9.99989243612098e-10
629.6	9.99989665371742e-10
630.4	9.99990070594288e-10
631.2	9.99990459928141e-10
632	9.9999083399628e-10
632.8	9.99991193397262e-10
633.6	9.99991538706173e-10
634.4	9.99991870475552e-10
635.2	9.99992189236275e-10
636	9.99992495498403e-10
636.8	9.99992789751998e-10
637.6	9.99993072467907e-10
638.4	9.99993344098518e-10
639.2	9.99993605078479e-10
640	9.99993855825398e-10
640.8	9.99994096740508e-10
641.6	9.99994328209311e-10
642.4	9.99994550602192e-10
643.2	9.99994764275018e-10
644	9.99994969569698e-10
644.8	9.99995166814738e-10
645.6	9.99995356325763e-10
646.4	9.99995538406022e-10
647.2	9.99995713346874e-10
648	9.99995881428255e-10
648.8	9.99996042919124e-10
649.6	9.99996198077895e-10
650.4	9.99996347152848e-10
651.2	9.99996490382531e-10
652	9.99996627996137e-10
652.8	9.99996760213871e-10
653.6	9.99996887247306e-10
654.4	9.9999700929972e-10
655.2	9.99997126566419e-10
656	9.9999723923505e-10
656.8	9.99997347485905e-10
657.6	9.99997451492205e-10
658.4	9.9999755142038e-10
659.2	9.99997647430335e-10
660	9.99997739675702e-10
660.8	9.99997828304093e-10
661.6	9.9999791345733e-10
662.4	9.99997995271674e-10
663.2	9.99998073878045e-10
664	9.99998149402227e-10
664.8	9.99998221965075e-10
665.6	9.99998291682702e-10
666.4	9.99998358666671e-10
667.2	9.99998423024171e-10
668	9.99998484858184e-10
668.8	9.99998544267658e-10
669.6	9.99998601347659e-10
670.4	9.99998656189528e-10
671.2	9.99998708881022e-10
672	9.99998759506459e-10
672.8	9.99998808146848e-10
673.6	9.99998854880026e-10
674.4	9.99998899780773e-10
675.2	9.9999894292094e-10
676	9.99998984369561e-10
676.8	9.99999024192961e-10
677.6	9.99999062454866e-10
678.4	9.99999099216504e-10
679.2	9.99999134536699e-10
680	9.99999168471972e-10
680.8	9.99999201076627e-10
681.6	9.99999232402836e-10
682.4	9.99999262500729e-10
683.2	9.99999291418469e-10
684	9.99999319202329e-10
684.8	9.9999934589677e-10
685.6	9.99999371544508e-10
686.4	9.99999396186586e-10
687.2	9.99999419862435e-10
688	9.99999442609942e-10
688.8	9.99999464465507e-10
689.6	9.99999485464104e-10
690.4	9.99999505639335e-10
691.2	9.99999525023485e-10
692	9.99999543647572e-10
692.8	9.99999561541399e-10
693.6	9.99999578733599e-10
694.4	9.99999595251684e-10
695.2	9.99999611122086e-10
696	9.99999626370202e-10
696.8	9.9999964102043e-10
697.6	9.99999655096216e-10
698.4	9.99999668620082e-10
699.2	9.9999968161367e-10
