# Acc1	amplitude
# "Acc1"	"amplitude"
# 875
104	3.73629798389248e-19
104.8	3.88877913793202e-19
105.6	4.04748316097902e-19
106.4	4.21266401272404e-19
107.2	4.38458601711502e-19
108	4.56352428532764e-19
108.8	4.74976515599755e-19
109.6	4.94360665341819e-19
110.4	5.14535896443795e-19
111.2	5.35534493481963e-19
112	5.57390058585609e-19
112.8	5.80137565206938e-19
113.6	6.03813414085316e-19
114.4	6.28455491495428e-19
115.2	6.54103229872534e-19
116	6.80797670911849e-19
116.8	7.08581531242993e-19
117.6	7.3749927078462e-19
118.4	7.67597163888585e-19
119.2	7.98923373387499e-19
120	8.31528027664132e-19
120.8	8.65463300866015e-19
121.6	9.0078349639358e-19
122.4	9.37545133795399e-19
123.2	9.75807039209624e-19
124	1.01563043949625e-18
124.8	1.05707906021094e-18
125.6	1.10021922757701e-18
126.4	1.14511997461898e-18
127.2	1.1918531516272e-18
128	1.24049354113058e-18
128.8	1.29111897756123e-18
129.6	1.34381047180251e-18
130.4	1.39865234081979e-18
131.2	1.45573234258132e-18
132	1.51514181648505e-18
132.8	1.57697582951617e-18
133.6	1.64133332836912e-18
134.4	1.70831729777757e-18
135.2	1.77803492530552e-18
136	1.85059777286345e-18
136.8	1.92612195522365e-18
137.6	2.00472832582055e-18
138.4	2.08654267013322e-18
139.2	2.17169590695948e-18
140	2.26032429790357e-18
140.8	2.35256966541272e-18
141.6	2.44857961971115e-18
142.4	2.54850779499488e-18
143.2	2.65251409526506e-18
144	2.76076495019305e-18
144.8	2.87343358142688e-18
145.6	2.99070027976472e-18
146.4	3.11275269363915e-18
147.2	3.2397861293735e-18
148	3.37200386369078e-18
148.8	3.50961746897492e-18
149.6	3.65284715180486e-18
150.4	3.80192210530297e-18
151.2	3.95708087586131e-18
152	4.11857174483263e-18
152.8	4.28665312579648e-18
153.6	4.46159397803592e-18
154.4	4.64367423688632e-18
155.2	4.83318526164459e-18
156	5.03043030175512e-18
156.8	5.23572498201849e-18
157.6	5.44939780759852e-18
158.4	5.67179068963588e-18
159.2	5.90325949230864e-18
160	6.14417460221472e-18
160.8	6.39492152098718e-18
161.6	6.65590148208977e-18
162.4	6.9275320927793e-18
163.2	7.21024800226173e-18
164	7.50450159711e-18
164.8	7.81076372505628e-18
165.6	8.12952444831549e-18
166.4	8.46129382764523e-18
167.2	8.80660273839552e-18
168	9.16600371985332e-18
168.8	9.54007185923987e-18
169.6	9.92940571177431e-18
170.4	1.03346282582745e-17
171.2	1.07563879018261e-17
172	1.11953595051133e-17
172.8	1.16522454700696e-17
173.6	1.21277768615744e-17
174.4	1.26227145769914e-17
175.2	1.31378505634194e-17
176	1.36740090845997e-17
176.8	1.42320480395057e-17
177.6	1.48128603347224e-17
178.4	1.54173753128081e-17
179.2	1.60465602389226e-17
180	1.67014218480952e-17
180.8	1.73830079556069e-17
181.6	1.80924091330591e-17
182.4	1.8830760452806e-17
183.2	1.95992433035389e-17
184	2.03990872799214e-17
184.8	2.12315721492952e-17
185.6	2.20980298985972e-17
186.4	2.29998468647563e-17
187.2	2.39384659519744e-17
188	2.49153889394299e-17
188.8	2.593217888309e-17
189.6	2.6990462615466e-17
190.4	2.80919333473022e-17
191.2	2.92383533753526e-17
192	3.04315569005653e-17
192.8	3.16734529611748e-17
193.6	3.29660284853802e-17
194.4	3.43113514684832e-17
195.2	3.57115742795525e-17
196	3.71689371028894e-17
196.8	3.86857715197867e-17
197.6	4.02645042362893e-17
198.4	4.1907660962904e-17
199.2	4.36178704524425e-17
200	4.53978687024344e-17
200.8	4.72505033288101e-17
201.6	4.91787381178214e-17
202.4	5.11856577634539e-17
203.2	5.32744727978787e-17
204	5.54485247227949e-17
204.8	5.77112913498371e-17
205.6	6.00663923585477e-17
206.4	6.25175950807634e-17
207.2	6.50688205206228e-17
208	6.77241496197701e-17
208.8	7.04878297777252e-17
209.6	7.3364281637788e-17
210.4	7.63581061492676e-17
211.2	7.9474091917262e-17
212	8.27172228516664e-17
212.8	8.6092686127566e-17
213.6	8.96058804696513e-17
214.4	9.32624247738131e-17
215.2	9.70681670795996e-17
216	1.01029193907773e-16
216.8	1.05151839977774e-16
217.6	1.09442698320505e-16
218.4	1.13908630802462e-16
219.2	1.18556779077876e-16
220	1.23394575986232e-16
220.8	1.2842975741318e-16
221.6	1.33670374633635e-16
222.4	1.39124807156558e-16
223.2	1.4480177609175e-16
224	1.50710358059757e-16
224.8	1.56859999666872e-16
225.6	1.63260532568057e-16
226.4	1.69922189141574e-16
227.2	1.76855618800013e-16
228	1.84071904963424e-16
228.8	1.91582582721282e-16
229.6	1.99399657211071e-16
230.4	2.07535622742381e-16
231.2	2.16003482696581e-16
232	2.24816770233295e-16
232.8	2.33989569836177e-16
233.6	2.43536539731753e-16
234.4	2.53472935216451e-16
235.2	2.63814632928312e-16
236	2.74578156101332e-16
236.8	2.85780700841879e-16
237.6	2.97440163468183e-16
238.4	3.09575168955516e-16
239.2	3.22205100531344e-16
240	3.35350130466478e-16
240.8	3.49031252110061e-16
241.6	3.63270313218078e-16
242.4	3.78090050627038e-16
243.2	3.93514126326483e-16
244	4.0956716498605e-16
244.8	4.26274792995001e-16
245.6	4.43663679074351e-16
246.4	4.61761576524075e-16
247.2	4.80597367170261e-16
248	5.00201107079564e-16
248.8	5.20604074110942e-16
249.6	5.4183881737727e-16
250.4	5.63939208692237e-16
251.2	5.86940496080803e-16
252	6.10879359434401e-16
252.8	6.35793968395229e-16
253.6	6.61724042557045e-16
254.4	6.88710914073256e-16
255.2	7.16797592766405e-16
256	7.46028833836697e-16
256.8	7.76451208270843e-16
257.6	8.08113176056173e-16
258.4	8.41065162308882e-16
259.2	8.75359636429236e-16
260	9.11051194400645e-16
260.8	9.48196644353725e-16
261.6	9.86855095520909e-16
262.4	1.02708805071152e-15
263.2	1.06895950244196e-15
264	1.11253603286032e-15
264.8	1.15788691760962e-15
265.6	1.20508423377895e-15
266.4	1.25420297209689e-15
267.2	1.30532115352677e-15
268	1.35851995042896e-15
268.8	1.41388381246065e-15
269.6	1.47150059738953e-15
270.4	1.53146170700329e-15
271.2	1.59386222830301e-15
272	1.65880108017442e-15
272.8	1.72638116573715e-15
273.6	1.79670953057845e-15
274.4	1.86989752708405e-15
275.2	1.94606098508556e-15
276	2.02532038904988e-15
276.8	2.10780106204325e-15
277.6	2.19363335670875e-15
278.4	2.28295285350307e-15
279.2	2.37590056644498e-15
280	2.47262315663477e-15
280.8	2.57327315381037e-15
281.6	2.67800918621312e-15
282.4	2.78699621904228e-15
283.2	2.9004058017842e-15
284	3.01841632470842e-15
284.8	3.14121328482943e-15
285.6	3.26898956163862e-15
286.4	3.40194570291727e-15
287.2	3.5402902209465e-15
288	3.68423989943599e-15
288.8	3.83402011149745e-15
289.6	3.9898651489941e-15
290.4	4.15201856360065e-15
291.2	4.32073351991191e-15
292	4.49627316094118e-15
292.8	4.67891098635071e-15
293.6	4.86893124375865e-15
294.4	5.06662933346626e-15
295.2	5.27231222694867e-15
296	5.4862988994504e-15
296.8	5.70892077702334e-15
297.6	5.94052219834038e-15
298.4	6.18146089161115e-15
299.2	6.43210846691863e-15
300	6.69285092428486e-15
300.8	6.96408917776209e-15
301.6	7.24623959583144e-15
302.4	7.5397345583734e-15
303.2	7.84502303045563e-15
304	8.16257115315989e-15
304.8	8.49286285164435e-15
305.6	8.83640046060773e-15
306.4	9.1937053672881e-15
307.2	9.56531867209169e-15
308	9.95180186690432e-15
308.8	1.03537375310918e-14
309.6	1.07717300451416e-14
310.4	1.12064063218429e-14
311.2	1.16584165548331e-14
312	1.21284349842742e-14
312.8	1.26171606793387e-14
313.6	1.31253183371028e-14
314.4	1.36536590973509e-14
315.2	1.42029613726912e-14
316	1.47740316932731e-14
316.8	1.53677055652756e-14
317.6	1.59848483422026e-14
318.4	1.66263561078817e-14
319.2	1.72931565699055e-14
320	1.79862099620916e-14
320.8	1.87065099543546e-14
321.6	1.94550845681931e-14
322.4	2.02329970957854e-14
323.2	2.10413470204683e-14
324	2.18812709361305e-14
324.8	2.2753943462804e-14
325.6	2.36605781554612e-14
326.4	2.46024284027395e-14
327.2	2.55807883120077e-14
328	2.65969935768659e-14
328.8	2.76524223228232e-14
329.6	2.874849592654e-14
330.4	2.98866798036363e-14
331.2	3.10684841596675e-14
332	3.22954646984505e-14
332.8	3.35692232814825e-14
333.6	3.48914085317369e-14
334.4	3.62637163746484e-14
335.2	3.7687890508606e-14
336	3.91657227967644e-14
336.8	4.06990535714665e-14
337.6	4.22897718420338e-14
338.4	4.39398153961414e-14
339.2	4.56511707844438e-14
340	4.74258731775668e-14
340.8	4.92660060840267e-14
341.6	5.11737009170917e-14
342.4	5.31511363980638e-14
343.2	5.52005377829344e-14
344	5.73241758988687e-14
344.8	5.95243659765015e-14
345.6	6.18034662635887e-14
346.4	6.41638764051741e-14
347.2	6.66080355750908e-14
348	6.91384203433468e-14
348.8	7.17575422637514e-14
349.6	7.44679451660281e-14
350.4	7.727220213666e-14
351.2	8.01729121728125e-14
352	8.31726964939224e-14
352.8	8.62741944959167e-14
353.6	8.94800593335615e-14
354.4	9.27929531171571e-14
355.2	9.6215541710693e-14
356	9.97504891196851e-14
356.8	1.0340045145825e-13
357.6	1.07168070486528e-13
358.4	1.11055966711408e-13
359.2	1.1506673204555e-13
360	1.19202922022118e-13
360.8	1.23467047565224e-13
361.6	1.27861566319081e-13
362.4	1.32388873542066e-13
363.2	1.3705129257546e-13
364	1.41851064900488e-13
364.8	1.46790339801382e-13
365.6	1.51871163656659e-13
366.4	1.57095468885453e-13
367.2	1.62465062580696e-13
368	1.67981614866076e-13
368.8	1.73646647019005e-13
369.6	1.79461519407327e-13
370.4	1.85427419292982e-13
371.2	1.91545348561468e-13
372	1.97816111441418e-13
372.8	2.04240302284092e-13
373.6	2.10818293477747e-13
374.4	2.17550223576888e-13
375.2	2.24435985730927e-13
376	2.31475216500982e-13
376.8	2.3866728515709e-13
377.6	2.46011283551052e-13
378.4	2.53506016662338e-13
379.2	2.61149993915751e-13
380	2.68941421369995e-13
380.8	2.7687819487561e-13
381.6	2.84957894299011e-13
382.4	2.93177778906433e-13
383.2	3.01534783997462e-13
384	3.10025518872388e-13
384.8	3.18646266210975e-13
385.6	3.2739298293224e-13
386.4	3.36261302595648e-13
387.2	3.45246539393681e-13
388	3.54343693774205e-13
388.8	3.63547459718434e-13
389.6	3.72852233686805e-13
390.4	3.82252125230751e-13
391.2	3.91740969253486e-13
392	4.01312339887548e-13
392.8	4.10959565941335e-13
393.6	4.20675747851251e-13
394.4	4.30453776060771e-13
395.2	4.40286350732808e-13
396	4.50166002687522e-13
396.8	4.60085115444435e-13
397.6	4.70035948235429e-13
398.4	4.80010659844419e-13
399.2	4.90001333120035e-13
400	5e-13
400.8	5.09998666879966e-13
401.6	5.19989340155582e-13
402.4	5.29964051764572e-13
403.2	5.39914884555566e-13
404	5.49833997312478e-13
404.8	5.59713649267193e-13
405.6	5.69546223939229e-13
406.4	5.7932425214875e-13
407.2	5.89040434058666e-13
408	5.98687660112452e-13
408.8	6.08259030746515e-13
409.6	6.17747874769249e-13
410.4	6.27147766313196e-13
411.2	6.36452540281567e-13
412	6.45656306225795e-13
412.8	6.54753460606319e-13
413.6	6.63738697404353e-13
414.4	6.72607017067761e-13
415.2	6.81353733789026e-13
416	6.89974481127613e-13
416.8	6.98465216002539e-13
417.6	7.06822221093568e-13
418.4	7.1504210570099e-13
419.2	7.2312180512439e-13
420	7.31058578630005e-13
420.8	7.38850006084249e-13
421.6	7.46493983337662e-13
422.4	7.53988716448948e-13
423.2	7.61332714842911e-13
424	7.68524783499018e-13
424.8	7.75564014269074e-13
425.6	7.82449776423113e-13
426.4	7.89181706522253e-13
427.2	7.95759697715909e-13
428	8.02183888558582e-13
428.8	8.08454651438533e-13
429.6	8.14572580707018e-13
430.4	8.20538480592674e-13
431.2	8.26353352980995e-13
432	8.32018385133924e-13
432.8	8.37534937419304e-13
433.6	8.42904531114548e-13
434.4	8.48128836343341e-13
435.2	8.53209660198618e-13
436	8.58148935099512e-13
436.8	8.6294870742454e-13
437.6	8.67611126457935e-13
438.4	8.72138433680919e-13
439.2	8.76532952434776e-13
440	8.80797077977882e-13
440.8	8.8493326795445e-13
441.6	8.88944033288593e-13
442.4	8.92831929513472e-13
443.2	8.96599548541751e-13
444	9.00249510880315e-13
444.8	9.03784458289307e-13
445.6	9.07207046882843e-13
446.4	9.10519940666439e-13
447.2	9.13725805504084e-13
448	9.16827303506078e-13
448.8	9.19827087827188e-13
449.6	9.2272779786334e-13
450.4	9.25532054833972e-13
451.2	9.28242457736249e-13
452	9.30861579656653e-13
452.8	9.33391964424909e-13
453.6	9.35836123594826e-13
454.4	9.38196533736412e-13
455.2	9.40475634023499e-13
456	9.42675824101131e-13
456.8	9.44799462217066e-13
457.6	9.46848863601936e-13
458.4	9.48826299082909e-13
459.2	9.50733993915974e-13
460	9.52574126822433e-13
460.8	9.54348829215556e-13
461.6	9.56060184603859e-13
462.4	9.57710228157966e-13
463.2	9.59300946428534e-13
464	9.60834277203236e-13
464.8	9.62312109491394e-13
465.6	9.63736283625352e-13
466.4	9.65108591468263e-13
467.2	9.66430776718518e-13
468	9.6770453530155e-13
468.8	9.68931515840333e-13
469.6	9.70113320196364e-13
470.4	9.7125150407346e-13
471.2	9.72347577677177e-13
472	9.73403006423134e-13
472.8	9.74419211687993e-13
473.6	9.75397571597261e-13
474.4	9.76339421844539e-13
475.2	9.77246056537196e-13
476	9.78118729063869e-13
476.8	9.78958652979532e-13
477.6	9.79767002904215e-13
478.4	9.80544915431807e-13
479.2	9.81293490045646e-13
480	9.82013790037908e-13
480.8	9.82706843430095e-13
481.6	9.83373643892119e-13
482.4	9.84015151657797e-13
483.2	9.84632294434725e-13
484	9.85225968306727e-13
484.8	9.85797038627309e-13
485.6	9.86346340902649e-13
486.4	9.86874681662897e-13
487.2	9.87382839320661e-13
488	9.87871565015726e-13
488.8	9.88341583445167e-13
489.6	9.88793593678157e-13
490.4	9.89228269954859e-13
491.2	9.89646262468908e-13
492	9.90048198133096e-13
492.8	9.90434681327908e-13
493.6	9.90806294632712e-13
494.4	9.91163599539392e-13
495.2	9.91507137148356e-13
496	9.9183742884684e-13
496.8	9.92154976969544e-13
497.6	9.92460265441627e-13
498.4	9.92753760404169e-13
499.2	9.93035910822238e-13
500	9.93307149075715e-13
500.8	9.93567891533081e-13
501.6	9.93818539108389e-13
502.4	9.9405947780166e-13
503.2	9.94291079222977e-13
504	9.9451370110055e-13
504.8	9.94727687773051e-13
505.6	9.94933370666534e-13
506.4	9.95131068756241e-13
507.2	9.95321089013649e-13
508	9.95503726839059e-13
508.8	9.95679266480088e-13
509.6	9.95847981436399e-13
510.4	9.96010134851006e-13
511.2	9.96165979888503e-13
512	9.96315760100564e-13
512.8	9.96459709779054e-13
513.6	9.96598054297083e-13
514.4	9.96731010438361e-13
515.2	9.96858786715171e-13
516	9.96981583675292e-13
516.8	9.97099594198216e-13
517.6	9.97213003780958e-13
518.4	9.97321990813787e-13
519.2	9.9742672684619e-13
520	9.97527376843365e-13
520.8	9.97624099433555e-13
521.6	9.97717047146497e-13
522.4	9.97806366643291e-13
523.2	9.97892198937957e-13
524	9.9797467961095e-13
524.8	9.98053939014914e-13
525.6	9.98130102472916e-13
526.4	9.98203290469422e-13
527.2	9.98273618834263e-13
528	9.98341198919826e-13
528.8	9.98406137771697e-13
529.6	9.98468538292997e-13
530.4	9.9852849940261e-13
531.2	9.9858611618754e-13
532	9.98641480049571e-13
532.8	9.98694678846473e-13
533.6	9.98745797027903e-13
534.4	9.98794915766221e-13
535.2	9.98842113082391e-13
536	9.9888746396714e-13
536.8	9.98931040497558e-13
537.6	9.98972911949289e-13
538.4	9.99013144904479e-13
539.2	9.99051803355646e-13
540	9.99088948805599e-13
540.8	9.99124640363571e-13
541.6	9.99158934837691e-13
542.4	9.99191886823944e-13
543.2	9.99223548791729e-13
544	9.99253971166163e-13
544.8	9.99283202407234e-13
545.6	9.99311289085927e-13
546.4	9.99338275957443e-13
547.2	9.99364206031605e-13
548	9.99389120640566e-13
548.8	9.99413059503919e-13
549.6	9.99436060791308e-13
550.4	9.99458161182623e-13
551.2	9.99479395925889e-13
552	9.99499798892921e-13
552.8	9.9951940263283e-13
553.6	9.99538238423476e-13
554.4	9.99556336320926e-13
555.2	9.99573725207005e-13
556	9.99590432835014e-13
556.8	9.99606485873673e-13
557.6	9.99621909949373e-13
558.4	9.99636729686782e-13
559.2	9.9965096874789e-13
560	9.99664649869534e-13
560.8	9.99677794899469e-13
561.6	9.99690424831044e-13
562.4	9.99702559836532e-13
563.2	9.99714219299158e-13
564	9.99725421843899e-13
564.8	9.99736185367072e-13
565.6	9.99746527064784e-13
566.4	9.99756463460268e-13
567.2	9.99766010430164e-13
568	9.99775183229767e-13
568.8	9.99783996517304e-13
569.6	9.99792464377258e-13
570.4	9.99800600342789e-13
571.2	9.99808417417279e-13
572	9.99815928095037e-13
572.8	9.998231443812e-13
573.6	9.99830077810858e-13
574.4	9.99836739467432e-13
575.2	9.99843140000333e-13
576	9.9984928964194e-13
576.8	9.99855198223908e-13
577.6	9.99860875192843e-13
578.4	9.99866329625367e-13
579.2	9.99871570242587e-13
580	9.99876605424014e-13
580.8	9.99881443220922e-13
581.6	9.99886091369198e-13
582.4	9.9989055730168e-13
583.2	9.99894848160022e-13
584	9.99898970806092e-13
584.8	9.9990293183292e-13
585.6	9.99906737575226e-13
586.4	9.9991039411953e-13
587.2	9.99913907313872e-13
588	9.99917282777148e-13
588.8	9.99920525908083e-13
589.6	9.99923641893851e-13
590.4	9.99926635718362e-13
591.2	9.99929512170222e-13
592	9.9993227585038e-13
592.8	9.99934931179479e-13
593.6	9.99937482404919e-13
594.4	9.99939933607641e-13
595.2	9.9994228870865e-13
596	9.99944551475277e-13
596.8	9.99946725527202e-13
597.6	9.99948814342237e-13
598.4	9.99950821261882e-13
599.2	9.99952749496671e-13
600	9.99954602131298e-13
600.8	9.99956382129548e-13
601.6	9.99958092339037e-13
602.4	9.99959735495764e-13
603.2	9.9996131422848e-13
604	9.99962831062897e-13
604.8	9.9996428842572e-13
605.6	9.99965688648532e-13
606.4	9.99967033971515e-13
607.2	9.99968326547039e-13
608	9.99969568443099e-13
608.8	9.99970761646625e-13
609.6	9.99971908066653e-13
610.4	9.99973009537385e-13
611.2	9.99974067821117e-13
612	9.99975084611061e-13
612.8	9.99976061534048e-13
613.6	9.99977000153135e-13
614.4	9.99977901970101e-13
615.2	9.99978768427851e-13
616	9.9997960091272e-13
616.8	9.99980400756697e-13
617.6	9.99981169239547e-13
618.4	9.99981907590867e-13
619.2	9.99982616992045e-13
620	9.99983298578152e-13
620.8	9.99983953439761e-13
621.6	9.99984582624688e-13
622.4	9.99985187139665e-13
623.2	9.9998576795196e-13
624	9.99986325990915e-13
624.8	9.99986862149437e-13
625.6	9.99987377285423e-13
626.4	9.99987872223139e-13
627.2	9.9998834775453e-13
628	9.99988804640495e-13
628.8	9.99989243612098e-13
629.6	9.99989665371742e-13
630.4	9.99990070594288e-13
631.2	9.99990459928141e-13
632	9.9999083399628e-13
632.8	9.99991193397262e-13
633.6	9.99991538706172e-13
634.4	9.99991870475552e-13
635.2	9.99992189236275e-13
636	9.99992495498403e-13
636.8	9.99992789751998e-13
637.6	9.99993072467907e-13
638.4	9.99993344098518e-13
639.2	9.99993605078479e-13
640	9.99993855825398e-13
640.8	9.99994096740508e-13
641.6	9.9999432820931e-13
642.4	9.99994550602192e-13
643.2	9.99994764275018e-13
644	9.99994969569698e-13
644.8	9.99995166814738e-13
645.6	9.99995356325763e-13
646.4	9.99995538406022e-13
647.2	9.99995713346874e-13
648	9.99995881428255e-13
648.8	9.99996042919124e-13
649.6	9.99996198077895e-13
650.4	9.99996347152848e-13
651.2	9.99996490382531e-13
652	9.99996627996136e-13
652.8	9.99996760213871e-13
653.6	9.99996887247306e-13
654.4	9.9999700929972e-13
655.2	9.99997126566419e-13
656	9.9999723923505e-13
656.8	9.99997347485905e-13
657.6	9.99997451492205e-13
658.4	9.9999755142038e-13
659.2	9.99997647430335e-13
660	9.99997739675702e-13
660.8	9.99997828304093e-13
661.6	9.9999791345733e-13
662.4	9.99997995271674e-13
663.2	9.99998073878045e-13
664	9.99998149402227e-13
664.8	9.99998221965075e-13
665.6	9.99998291682702e-13
666.4	9.99998358666671e-13
667.2	9.99998423024171e-13
668	9.99998484858184e-13
668.8	9.99998544267657e-13
669.6	9.99998601347659e-13
670.4	9.99998656189528e-13
671.2	9.99998708881022e-13
672	9.99998759506459e-13
672.8	9.99998808146848e-13
673.6	9.99998854880025e-13
674.4	9.99998899780772e-13
675.2	9.9999894292094e-13
676	9.9999898436956e-13
676.8	9.99999024192961e-13
677.6	9.99999062454866e-13
678.4	9.99999099216504e-13
679.2	9.99999134536699e-13
680	9.99999168471972e-13
680.8	9.99999201076627e-13
681.6	9.99999232402836e-13
682.4	9.99999262500729e-13
683.2	9.99999291418469e-13
684	9.99999319202329e-13
684.8	9.9999934589677e-13
685.6	9.99999371544508e-13
686.4	9.99999396186586e-13
687.2	9.99999419862435e-13
688	9.99999442609941e-13
688.8	9.99999464465507e-13
689.6	9.99999485464103e-13
690.4	9.99999505639335e-13
691.2	9.99999525023484e-13
692	9.99999543647571e-13
692.8	9.99999561541398e-13
693.6	9.99999578733599e-13
694.4	9.99999595251684e-13
695.2	9.99999611122086e-13
696	9.99999626370202e-13
696.8	9.9999964102043e-13
697.6	9.99999655096216e-13
698.4	9.99999668620082e-13
699.2	9.9999968161367e-13
