# Acc1	amplitude
# "Acc1"	"amplitude"
# 875
84.8	0.00758055865573691
85.6	0.000606596919724838
86.4	0.00838305790515916
87.2	0.00537618368124437
88	0.0118296516780026
88.8	0.0166121189718941
89.6	0.010100374644291
90.4	0.00054842960953567
91.2	0.014249779216277
92	0.0160151385739367
92.8	0.00902188047355476
93.6	0.0152035796425839
94.4	0.0120215822528967
95.2	0.0184504014205188
96	0.0125310799061879
96.8	0.0094788800666496
97.6	0.0194288041030734
98.4	0.00615243727516987
99.2	0.00410656953957659
100	0.0154788401847931
100.8	0.00640638770018305
101.6	0.0186754351309852
102.4	0.00542062493691185
103.2	0.0174290823432643
104	0.0122127171274603
104.8	0.0157742577503106
105.6	0.00870881617978754
106.4	0.0164381201853073
107.2	0.0198150755978114
108	0.00151020811221809
108.8	0.0115919202394462
109.6	0.0199955331529082
110.4	0.0085424741521719
111.2	0.00845175321953249
112	0.0176955069531741
112.8	0.0159898570740037
113.6	0.0156313618078535
114.4	0.0120020962353676
115.2	0.000628479941513014
116	0.00771586870643294
116.8	0.013392503599202
117.6	0.0161551645618048
118.4	0.0138846351381139
119.2	0.0105611713480186
120	0.00749083294737504
120.8	0.0059714825348343
121.6	0.009415100531539
122.4	0.0102205731512625
123.2	0.00312578239346967
124	0.00775942947384735
124.8	0.0119411396956052
125.6	0.0145641690248261
126.4	0.00156499587472329
127.2	0.0147833706268217
128	0.00347693364062803
128.8	0.00897468120193554
129.6	0.00109791785475225
130.4	0.0161551210680783
131.2	0.0046688503607789
132	0.0160634142929361
132.8	0.00848274352906714
133.6	0.0155535967906399
134.4	0.00654290511511339
135.2	0.00368431079650426
136	0.0184627249962946
136.8	0.016784101069084
137.6	0.002184651721608
138.4	0.0166334875934679
139.2	0.0188698804491422
140	0.0125910804735769
140.8	0.0158826760464227
141.6	0.0147480394287332
142.4	0.0111166035897757
143.2	0.0140379463644276
144	0.0188270263895434
144.8	0.0126656520303615
145.6	0.00996610983645786
146.4	0.0158873862854846
147.2	0.0121938978099129
148	0.00525077790717812
148.8	0.0173332099616747
149.6	0.0117649188846078
150.4	0.00918001674112785
151.2	0.0175053537312651
152	0.00430901511158458
152.8	0.000495629500330059
153.6	0.00578581571460861
154.4	0.0116550656050601
155.2	0.0155244057892373
156	0.0184680686335537
156.8	0.0183509362243095
157.6	0.017269017387999
158.4	0.00195070185022341
159.2	0.0195188322494377
160	0.00771497299535108
160.8	0.0187137841590075
161.6	0.00241115602272772
162.4	0.0118577478575901
163.2	0.0037878305239492
164	0.00596013732220652
164.8	0.00473709879881119
165.6	0.0158158961584616
166.4	0.00153617730675225
167.2	0.0062886660735757
168	0.016752286535056
168.8	0.00447095022180711
169.6	0.0137805375562969
170.4	0.018041011641386
171.2	0.00990329018964792
172	0.00455815831328608
172.8	0.0154525176874419
173.6	0.0143067987123778
174.4	0.00354734909021684
175.2	0.0198295722574657
176	0.000257126749604233
176.8	0.00739592381348219
177.6	0.00166239611239667
178.4	0.0104139114715232
179.2	0.0114811974529518
180	0.00882407668619496
180.8	0.0101712396311163
181.6	0.0098802982343786
182.4	0.0198572613334407
183.2	0.0160852478051078
184	0.0150760805776252
184.8	0.00409430555721912
185.6	0.0182518064753232
186.4	0.00219253064451426
187.2	0.016994217760449
188	0.000760082168748379
188.8	0.0101939152898703
189.6	0.00444563825132225
190.4	0.00322062250815189
191.2	0.0085755664683462
192	0.00285827644828947
192.8	0.00401592308814644
193.6	0.000794438597534624
194.4	0.00681482247903344
195.2	0.00926974793951711
196	0.010675416519104
196.8	0.00710176300739037
197.6	0.0192221541593272
198.4	0.0172643185370373
199.2	0.00768243419448515
200	0.00647318601015972
200.8	0.000894803275131457
201.6	0.016153254605309
202.4	0.00668997786022758
203.2	0.00837398857941433
204	0.00436219691410225
204.8	0.00701578699532318
205.6	0.00948604583234129
206.4	0.00638226688481898
207.2	0.00872845731721498
208	0.0122500673263516
208.8	0.0170225105715891
209.6	0.015113805456604
210.4	0.000105091322784268
211.2	0.0115763143648664
212	0.00536232852875284
212.8	0.0107345621149298
213.6	0.0168406032885503
214.4	0.00542539982465479
215.2	0.00927962359027939
216	0.00672446299933229
216.8	0.017454411863916
217.6	0.0039680770371547
218.4	0.00341735855346812
219.2	0.00577539684426176
220	0.00818363164756558
220.8	0.011511980219013
221.6	0.0117728717198954
222.4	0.00880956757149675
223.2	0.0178623802004424
224	0.0108739809668629
224.8	0.00231634727894591
225.6	0.000112037432899845
226.4	0.0133283135716218
227.2	0.0134948063879595
228	0.0127064481478285
228.8	0.00202333605998845
229.6	0.0166051092953689
230.4	0.017424347852526
231.2	0.0140877875116703
232	0.00524985759210987
232.8	0.00116764304807118
233.6	0.0103518444228883
234.4	0.0192007987163683
235.2	0.0113647673719513
236	0.012227946243552
236.8	0.0179107934388328
237.6	0.0105828055918508
238.4	0.00821315095180921
239.2	0.0197607739254649
240	0.0136384848510215
240.8	0.0168031854720189
241.6	0.0131170219636377
242.4	0.000477261345667019
243.2	0.016460792722344
244	0.00325353787737881
244.8	0.0018713137225629
245.6	0.00501155752593083
246.4	0.00869101801470846
247.2	0.0199795217710723
248	0.0118873812639457
248.8	0.00888404587922804
249.6	0.00420113632043515
250.4	0.0175227104283536
251.2	0.0160508501209433
252	0.00430092256556574
252.8	0.0149483337122391
253.6	0.0127574477776263
254.4	0.006714598532251
255.2	0.0013654409813962
256	0.0106104425886352
256.8	0.00968549213003032
257.6	0.00778814786533826
258.4	0.0190265786653301
259.2	0.012611787057172
260	0.00545485969701097
260.8	0.0165888505194874
261.6	0.0139433261294467
262.4	0.0123238075427493
263.2	0.00761519506562641
264	0.0128955395158967
264.8	0.0149403486357154
265.6	0.0085559049347362
266.4	0.0136180119281423
267.2	0.00537153898068597
268	0.00838182567244527
268.8	0.00247310524921917
269.6	0.00893683356465377
270.4	0.000168149803763051
271.2	0.0148267217100666
272	0.00369359303837623
272.8	0.00108728264121443
273.6	0.0139300584139627
274.4	0.0143773777498763
275.2	0.00242874399603448
276	0.019526689872975
276.8	0.00812435704239969
277.6	0.00813440374395091
278.4	0.00219418509934554
279.2	0.0108740685441419
280	0.0136376663207333
280.8	0.00349106952693879
281.6	0.00266263517599243
282.4	0.0167352448866499
283.2	0.00651417759736118
284	0.0144016152446942
284.8	0.0151610557111161
285.6	0.0146786734680903
286.4	0.0193090136526045
287.2	0.0097553633905685
288	0.0127114996290958
288.8	0.0011770490235016
289.6	0.0138831201202206
290.4	0.0107946993430381
291.2	0.0140874651472539
292	0.00255736809366139
292.8	0.0194643270149291
293.6	0.00753272834739396
294.4	0.00587500388915632
295.2	0.0122535347935153
296	0.0176388555095552
296.8	0.00533149357187435
297.6	0.0105957281281965
298.4	0.00398967349418639
299.2	0.00862620405261353
300	0.018113514381001
300.8	0.0121751002101328
301.6	0.00478248585534155
302.4	0.0106015855098717
303.2	0.000830983734679618
304	0.0176900516946064
304.8	0.0141708413718249
305.6	0.00810293103214256
306.4	0.0019486431052444
307.2	0.00731475689253806
308	0.0153227851286598
308.8	0.00909940046945622
309.6	0.0109236125902433
310.4	0.0165410958404607
311.2	0.0037829717348843
312	0.00864631932015918
312.8	0.0183600944163803
313.6	0.00720115410567039
314.4	0.013121860948244
315.2	0.00604845411164656
316	0.00749065300469992
316.8	0.0137729128406237
317.6	0.015396312326833
318.4	0.00148361996554996
319.2	0.00399212390607686
320	0.0070164953491815
320.8	0.012997676777601
321.6	0.0021144754779027
322.4	0.00911567791848558
323.2	0.0140458965719192
324	0.018026503857537
324.8	0.0133604358111591
325.6	0.0100787671809427
326.4	0.00284771866096599
327.2	0.00273561242178337
328	0.0105583032027242
328.8	0.00567441926478331
329.6	0.0094317645698517
330.4	0.00984596825530172
331.2	0.00941902300173208
332	0.00454081273514846
332.8	0.00186386216094995
333.6	0.00285851692696531
334.4	0.0120269037401052
335.2	0.0184645909771826
336	0.00801790361324596
336.8	0.0173773855738747
337.6	0.00185139370399312
338.4	0.00633489029565949
339.2	0.0122947589762314
340	0.0128576601403858
340.8	0.00646403638825973
341.6	0.00122206838696315
342.4	0.00269983558524934
343.2	0.00573547177840123
344	0.00168051624514681
344.8	0.00583856255171941
345.6	0.0189641583650573
346.4	0.0127570618864221
347.2	0.000340190845968174
348	0.0147930336008024
348.8	0.0150693767670541
349.6	0.0094035517729895
350.4	0.0192200918523848
351.2	0.0197342371795491
352	0.00615381206315412
352.8	0.00368209908703921
353.6	0.00109905415905349
354.4	0.00714525966712464
355.2	0.0121631780545351
356	0.00134600880663726
356.8	0.0124037952255116
357.6	0.00966907683439679
358.4	0.0181266659829642
359.2	0.0097110134922053
360	0.0138715892816408
360.8	0.0169235307350735
361.6	0.00839589752108067
362.4	0.0162130971599289
363.2	0.00672706423180199
364	0.00941656857093474
364.8	0.0189106532332538
365.6	0.0149616297006762
366.4	0.00766285482269924
367.2	0.00506182487480208
368	0.00776472119579691
368.8	0.00242178376598467
369.6	0.00196720095612163
370.4	0.0170772291459013
371.2	0.000404413049430183
372	0.00998025130897386
372.8	0.00576066523145879
373.6	0.00444222883076762
374.4	0.0183757527617428
375.2	0.0118340224164165
376	0.0148445052578942
376.8	0.0140102339759879
377.6	0.00742224909823173
378.4	0.00930231133835665
379.2	0.00790685974104386
380	0.00685441932765993
380.8	0.0120955156720907
381.6	0.0011845274139322
382.4	0.0117515326132654
383.2	0.0167740589469608
384	0.00617976475629249
384.8	0.0145200990135364
385.6	0.013210375959175
386.4	0.00746638961010463
387.2	0.0197757443442266
388	0.00797397329677089
388.8	0.007386154457722
389.6	0.0148228150498215
390.4	0.00555482169942688
391.2	0.0176796101101299
392	0.0146310798956326
392.8	0.018680488906592
393.6	0.0179240539952716
394.4	0.0023990835095193
395.2	0.00623984285453461
396	0.00579613987323556
396.8	0.0122144466365372
397.6	0.00736526204884717
398.4	0.0158960735889833
399.2	0.0138219167445844
400	0.00998649283049428
400.8	0.0167460714100227
401.6	0.00754174490589424
402.4	0.00280370280107332
403.2	0.014280001651573
404	0.0018611238860867
404.8	0.00625839233700407
405.6	0.0154869884223151
406.4	0.00368497622685968
407.2	0.00893565941179669
408	0.00562146632448861
408.8	0.00579721358499753
409.6	0.00453078163547568
410.4	0.00541437370930113
411.2	0.0183542777488523
412	0.0179825205140295
412.8	0.0137519416416302
413.6	0.00987748000647229
414.4	0.0052226302597335
415.2	0.0109478159373506
416	0.0141055525621258
416.8	0.00410928081098478
417.6	0.017788286312216
418.4	0.0162192014424357
419.2	0.00071197758130352
420	0.0168667874269948
420.8	0.0179487643203643
421.6	0.0158934346346614
422.4	0.0153410852000354
423.2	0.0117912458836941
424	0.000285238446478371
424.8	0.000857488565516362
425.6	0.0112447355662834
426.4	0.015736590527758
427.2	0.0191597437149033
428	0.00502803927306473
428.8	0.00220396314461287
429.6	0.0111260713290308
430.4	0.014460307665769
431.2	0.00638127140527772
432	0.0148049335077744
432.8	0.0147903418428361
433.6	0.00744604459049832
434.4	0.00527345847141621
435.2	0.00882498484234535
436	0.00494261824181477
436.8	0.0197261504070538
437.6	0.00431522543190208
438.4	0.0176617136797608
439.2	0.00824496320644754
440	0.00459222405789415
440.8	0.00123963378098745
441.6	0.016591930877226
442.4	0.00977821502949837
443.2	0.0176427652322919
444	0.00628457509251237
444.8	0.00513274037348139
445.6	0.00942268094356439
446.4	0.000830374309826107
447.2	0.0149363308765662
448	0.00831565279793146
448.8	0.0120649390796695
449.6	0.0163639237586395
450.4	0.00464213257742237
451.2	0.00268331299112626
452	0.00520048267705648
452.8	0.00460064101642951
453.6	0.0058118828203388
454.4	0.00581243305568389
455.2	0.0127616388742157
456	0.000530689433538385
456.8	0.0146252113987656
457.6	0.0137947706079471
458.4	9.91786671153516e-06
459.2	0.00838203876739352
460	0.0126216259033553
460.8	0.00140880440396549
461.6	0.0154632198465791
462.4	0.0197474227386921
463.2	0.0101730955884877
464	0.00849433348504239
464.8	0.00490063965910917
465.6	0.000803470111656925
466.4	0.0168937479220021
467.2	0.0145698805858791
468	0.0104129601341825
468.8	0.0194251743452567
469.6	0.0194491472369214
470.4	0.0158353324837715
471.2	0.00186530085301506
472	0.0191882372473295
472.8	0.0179724163738131
473.6	0.0149470415507894
474.4	0.0121227061472286
475.2	0.0103897790239741
476	0.00619395777859229
476.8	0.0165378894089038
477.6	0.00389739293853243
478.4	0.000579461375839414
479.2	0.0163146864192058
480	0.0133913595026167
480.8	0.00123663645264976
481.6	0.00226544414437385
482.4	0.00665933270131337
483.2	0.00219194896848083
484	0.000143243600570999
484.8	0.0193867229512589
485.6	0.0149859591779074
486.4	0.000375157110628548
487.2	0.0156012061245564
488	0.0148323687844296
488.8	0.013809647586248
489.6	0.00866908048576972
490.4	0.00787750306482036
491.2	0.0132237064110187
492	0.00663739392528721
492.8	0.00626643372666631
493.6	0.0101930562425984
494.4	0.0143610512425446
495.2	0.0182668809038645
496	0.00484266424597659
496.8	0.00406767797690111
497.6	0.00272977120321805
498.4	0.0194206002917491
499.2	0.018817337251206
500	0.0193063104632881
500.8	0.00711816148403444
501.6	0.00543889261654442
502.4	0.0164604967564586
503.2	0.000538860979264346
504	0.00958000401235886
504.8	0.0180088789384417
505.6	0.0151874727888776
506.4	0.00413245639473492
507.2	0.00814436721553007
508	0.00638932141613675
508.8	0.00542127850919339
509.6	0.00463287055764439
510.4	0.0169806986916793
511.2	0.0159443393563696
512	0.00257411683603784
512.8	0.0159647734646254
513.6	0.00249653579484468
514.4	0.00667762828238798
515.2	0.015386532879257
516	0.0175192695347123
516.8	0.0197796558339398
517.6	0.0136325132395163
518.4	0.0141745363340549
519.2	0.0181557576514882
520	0.00104263579408275
520.8	0.00520679537209914
521.6	0.0125631123932633
522.4	0.0113768686225521
523.2	0.0113055874127938
524	0.0199661476302183
524.8	0.00131771721165816
525.6	0.000274350732213022
526.4	0.00873853748063022
527.2	0.00136499610711036
528	0.0118139776116907
528.8	0.00665537228411945
529.6	0.014907417045145
530.4	0.0169837746870199
531.2	0.00702849417990237
532	0.0166222915462945
532.8	0.0092779886703669
533.6	0.00545939765960052
534.4	0.00218723562167791
535.2	0.0189424378503788
536	0.0163497428059553
536.8	0.0054576686867001
537.6	0.0116518302395487
538.4	0.0130536350716665
539.2	0.0170865649376817
540	0.0085257892060036
540.8	0.0104951115267636
541.6	0.0120899135561879
542.4	0.00859096716803941
543.2	0.00477909203447817
544	0.0100024226820948
544.8	0.00583470789964758
545.6	0.0118728748619948
546.4	0.00475583477779672
547.2	0.00017566543009327
548	0.0189658135575886
548.8	0.0133891986844051
549.6	0.00578735224733455
550.4	0.0141167616654979
551.2	0.00584113857128764
552	0.000673050467314384
552.8	0.00444368057609866
553.6	0.0171072533341393
554.4	0.00758177533230794
555.2	0.0147298031642523
556	0.00800042126827698
556.8	0.00279396759472661
557.6	0.00959549600268383
558.4	0.00031679070543948
559.2	0.00818130216900594
560	0.00552032476507746
560.8	0.000697626895153904
561.6	0.00595396608671145
562.4	0.015556953147655
563.2	0.00238402143504965
564	0.0126046863217736
564.8	0.000209816497463378
565.6	0.0189814534877736
566.4	0.0176277239040278
567.2	0.00459419685715022
568	0.00551984412450709
568.8	0.00608512097988085
569.6	0.0155250832504352
570.4	0.0146431859441798
571.2	0.00787892470479786
572	0.0103654202408787
572.8	0.0163018086506303
573.6	0.00134939752290707
574.4	0.0131598756342502
575.2	0.0155146593288692
576	0.00151034054229291
576.8	0.000824767760513081
577.6	0.0174598900212239
578.4	0.00923311270217909
579.2	0.0109077956475258
580	0.0104816681294857
580.8	0.00308034002348687
581.6	0.0193449098493513
582.4	0.0174193585340597
583.2	0.0147680735798417
584	0.0190375308800326
584.8	0.00620299997591748
585.6	0.00286048629523933
586.4	0.00920455933333818
587.2	0.00320343543164991
588	0.00676707352254031
588.8	0.013651176952361
589.6	0.0171476643215397
590.4	0.00917460478647367
591.2	0.00125849413879093
592	0.0155978789438471
592.8	0.0113244133243749
593.6	0.018470718557339
594.4	0.0181211000184849
595.2	0.00193148211084951
596	0.00133263318204919
596.8	0.0049242198420355
597.6	0.0101056127756608
598.4	0.00944413555348007
599.2	0.00949676757089839
600	0.00520325424103772
600.8	0.00227434403802162
601.6	0.00424922679344043
602.4	0.0134194939431004
603.2	0.00259701843139451
604	4.38283366537751e-05
604.8	0.0134233270833302
605.6	0.0151732673140712
606.4	0.00308063994058491
607.2	0.000261104842211912
608	0.0154903109279484
608.8	0.00182042423852852
609.6	0.0178742758411698
610.4	0.0179967960456157
611.2	0.000940975271901696
612	0.0182975490735771
612.8	0.0155671185072005
613.6	0.0158503163424906
614.4	0.00926599548306383
615.2	0.00285584357927031
616	0.00131852038254774
616.8	0.011711381516866
617.6	0.0121617674653634
618.4	0.0154438373578153
619.2	0.000920241614760737
620	0.0175015187019686
620.8	0.011376518341958
621.6	0.00290388961137399
622.4	0.0154189720352877
623.2	0.0020783717640572
624	0.00189175919816891
624.8	0.00324223770405469
625.6	0.0165556021180377
626.4	0.00292441363537475
627.2	0.00833431752300641
628	0.0199065030875688
628.8	0.0066083428999732
629.6	0.00799333562661497
630.4	0.0156380609466173
631.2	0.0123044780277047
632	0.0130528766020255
632.8	0.000841302620682636
633.6	0.00722549496974584
634.4	0.00419160337378816
635.2	0.0128093849863512
636	0.00549546140174926
636.8	0.00472696122631153
637.6	0.0165969720974251
638.4	0.009217926693598
639.2	0.0169049763611721
640	0.00477018195236767
640.8	0.0104542012547132
641.6	0.0132341686630643
642.4	0.00161652680841819
643.2	0.0170933584915595
644	0.0107872514166992
644.8	5.22828471343217e-06
645.6	0.0151310701778626
646.4	0.0156404838349385
647.2	0.00396973972010729
648	0.00803881692954622
648.8	0.00525136980313614
649.6	0.00785024053876855
650.4	0.00966780619963505
651.2	0.00116204829066478
652	0.00517767906552457
652.8	0.0174895796773483
653.6	0.00265540837318215
654.4	0.00564871754880859
655.2	0.00464065824178139
656	0.0128672641046651
656.8	0.0181642851625077
657.6	0.0154311921429918
658.4	0.012886988301354
659.2	0.0175556195561119
660	0.00145736208791998
660.8	0.0143251608355637
661.6	0.0166631121577674
662.4	0.00297927468825632
663.2	0.0152791263964727
664	0.00745123805512
664.8	0.000624756663700914
665.6	0.0170845750305551
666.4	0.00154173277131203
667.2	0.000317418043370437
668	0.0164419254191783
668.8	0.0148508191340374
669.6	0.00455530751719307
670.4	0.0195027782077315
671.2	0.00319150871417953
672	0.0189380180934846
672.8	0.00360265606853343
673.6	0.0198210041798808
674.4	0.00548521490548786
675.2	0.0196227741857574
676	0.00274054550543148
676.8	0.00834621056643356
677.6	0.0179321755191894
678.4	0.00519770953600374
679.2	0.0134987726602859
680	0.0117544737080867
680.8	0.0167618319123682
681.6	0.0188455733061498
682.4	0.0121256848899472
683.2	0.00585638427959232
684	0.00444923407649517
684.8	0.018533198632916
685.6	0.0197652790872329
686.4	0.00317975136226778
687.2	0.00691352220487992
688	0.0100171713454405
688.8	0.00773306665820785
689.6	0.0116664854339903
690.4	0.0157844668259497
691.2	0.00904493027194986
692	0.018076477613904
692.8	0.00969494425301013
693.6	0.0184265833752345
694.4	0.00740951370673654
695.2	0.0133155384027037
696	0.00900569070923642
696.8	0.0167366775482122
697.6	0.0177384407576977
698.4	0.00562114587731949
699.2	0.0104051277463536
