# Acc1	amplitude
# "Acc1"	"amplitude"
# 875
101.6	3.31379917958702e-09
102.4	3.44903784297971e-09
103.2	3.58979569704135e-09
104	3.73629798389248e-09
104.8	3.88877913793202e-09
105.6	4.04748316097902e-09
106.4	4.21266401272404e-09
107.2	4.38458601711502e-09
108	4.56352428532764e-09
108.8	4.74976515599755e-09
109.6	4.94360665341819e-09
110.4	5.14535896443795e-09
111.2	5.35534493481963e-09
112	5.57390058585609e-09
112.8	5.80137565206938e-09
113.6	6.03813414085316e-09
114.4	6.28455491495428e-09
115.2	6.54103229872534e-09
116	6.80797670911849e-09
116.8	7.08581531242993e-09
117.6	7.3749927078462e-09
118.4	7.67597163888585e-09
119.2	7.98923373387499e-09
120	8.31528027664132e-09
120.8	8.65463300866015e-09
121.6	9.0078349639358e-09
122.4	9.37545133795399e-09
123.2	9.75807039209624e-09
124	1.01563043949625e-08
124.8	1.05707906021094e-08
125.6	1.10021922757701e-08
126.4	1.14511997461898e-08
127.2	1.1918531516272e-08
128	1.24049354113058e-08
128.8	1.29111897756123e-08
129.6	1.34381047180251e-08
130.4	1.39865234081979e-08
131.2	1.45573234258132e-08
132	1.51514181648505e-08
132.8	1.57697582951617e-08
133.6	1.64133332836912e-08
134.4	1.70831729777757e-08
135.2	1.77803492530552e-08
136	1.85059777286345e-08
136.8	1.92612195522365e-08
137.6	2.00472832582055e-08
138.4	2.08654267013322e-08
139.2	2.17169590695948e-08
140	2.26032429790357e-08
140.8	2.35256966541272e-08
141.6	2.44857961971115e-08
142.4	2.54850779499488e-08
143.2	2.65251409526506e-08
144	2.76076495019305e-08
144.8	2.87343358142688e-08
145.6	2.99070027976472e-08
146.4	3.11275269363915e-08
147.2	3.2397861293735e-08
148	3.37200386369078e-08
148.8	3.50961746897492e-08
149.6	3.65284715180486e-08
150.4	3.80192210530297e-08
151.2	3.95708087586131e-08
152	4.11857174483263e-08
152.8	4.28665312579648e-08
153.6	4.46159397803592e-08
154.4	4.64367423688632e-08
155.2	4.83318526164459e-08
156	5.03043030175512e-08
156.8	5.23572498201849e-08
157.6	5.44939780759852e-08
158.4	5.67179068963588e-08
159.2	5.90325949230864e-08
160	6.14417460221472e-08
160.8	6.39492152098718e-08
161.6	6.65590148208977e-08
162.4	6.9275320927793e-08
163.2	7.21024800226173e-08
164	7.50450159711e-08
164.8	7.81076372505628e-08
165.6	8.12952444831549e-08
166.4	8.46129382764523e-08
167.2	8.80660273839552e-08
168	9.16600371985331e-08
168.8	9.54007185923987e-08
169.6	9.92940571177431e-08
170.4	1.03346282582745e-07
171.2	1.07563879018261e-07
172	1.11953595051133e-07
172.8	1.16522454700696e-07
173.6	1.21277768615744e-07
174.4	1.26227145769914e-07
175.2	1.31378505634194e-07
176	1.36740090845997e-07
176.8	1.42320480395057e-07
177.6	1.48128603347224e-07
178.4	1.54173753128081e-07
179.2	1.60465602389226e-07
180	1.67014218480952e-07
180.8	1.73830079556069e-07
181.6	1.80924091330591e-07
182.4	1.8830760452806e-07
183.2	1.95992433035389e-07
184	2.03990872799214e-07
184.8	2.12315721492952e-07
185.6	2.20980298985972e-07
186.4	2.29998468647563e-07
187.2	2.39384659519744e-07
188	2.49153889394299e-07
188.8	2.593217888309e-07
189.6	2.6990462615466e-07
190.4	2.80919333473022e-07
191.2	2.92383533753526e-07
192	3.04315569005653e-07
192.8	3.16734529611748e-07
193.6	3.29660284853802e-07
194.4	3.43113514684832e-07
195.2	3.57115742795525e-07
196	3.71689371028894e-07
196.8	3.86857715197867e-07
197.6	4.02645042362893e-07
198.4	4.1907660962904e-07
199.2	4.36178704524425e-07
200	4.53978687024344e-07
200.8	4.72505033288101e-07
201.6	4.91787381178214e-07
202.4	5.11856577634539e-07
203.2	5.32744727978787e-07
204	5.54485247227949e-07
204.8	5.77112913498371e-07
205.6	6.00663923585477e-07
206.4	6.25175950807634e-07
207.2	6.50688205206228e-07
208	6.77241496197701e-07
208.8	7.04878297777252e-07
209.6	7.3364281637788e-07
210.4	7.63581061492676e-07
211.2	7.9474091917262e-07
212	8.27172228516664e-07
212.8	8.6092686127566e-07
213.6	8.96058804696513e-07
214.4	9.32624247738131e-07
215.2	9.70681670795996e-07
216	1.01029193907773e-06
216.8	1.05151839977774e-06
217.6	1.09442698320505e-06
218.4	1.13908630802462e-06
219.2	1.18556779077876e-06
220	1.23394575986232e-06
220.8	1.2842975741318e-06
221.6	1.33670374633635e-06
222.4	1.39124807156558e-06
223.2	1.4480177609175e-06
224	1.50710358059757e-06
224.8	1.56859999666872e-06
225.6	1.63260532568057e-06
226.4	1.69922189141574e-06
227.2	1.76855618800013e-06
228	1.84071904963424e-06
228.8	1.91582582721282e-06
229.6	1.99399657211071e-06
230.4	2.07535622742381e-06
231.2	2.16003482696581e-06
232	2.24816770233295e-06
232.8	2.33989569836177e-06
233.6	2.43536539731753e-06
234.4	2.53472935216451e-06
235.2	2.63814632928312e-06
236	2.74578156101332e-06
236.8	2.85780700841879e-06
237.6	2.97440163468183e-06
238.4	3.09575168955516e-06
239.2	3.22205100531344e-06
240	3.35350130466478e-06
240.8	3.49031252110061e-06
241.6	3.63270313218078e-06
242.4	3.78090050627038e-06
243.2	3.93514126326483e-06
244	4.0956716498605e-06
244.8	4.26274792995001e-06
245.6	4.43663679074351e-06
246.4	4.61761576524075e-06
247.2	4.80597367170261e-06
248	5.00201107079564e-06
248.8	5.20604074110942e-06
249.6	5.4183881737727e-06
250.4	5.63939208692237e-06
251.2	5.86940496080803e-06
252	6.10879359434401e-06
252.8	6.35793968395229e-06
253.6	6.61724042557045e-06
254.4	6.88710914073256e-06
255.2	7.16797592766405e-06
256	7.46028833836697e-06
256.8	7.76451208270843e-06
257.6	8.08113176056172e-06
258.4	8.41065162308882e-06
259.2	8.75359636429236e-06
260	9.11051194400645e-06
260.8	9.48196644353725e-06
261.6	9.86855095520909e-06
262.4	1.02708805071152e-05
263.2	1.06895950244196e-05
264	1.11253603286032e-05
264.8	1.15788691760962e-05
265.6	1.20508423377895e-05
266.4	1.25420297209689e-05
267.2	1.30532115352677e-05
268	1.35851995042896e-05
268.8	1.41388381246065e-05
269.6	1.47150059738953e-05
270.4	1.53146170700329e-05
271.2	1.59386222830301e-05
272	1.65880108017442e-05
272.8	1.72638116573715e-05
273.6	1.79670953057845e-05
274.4	1.86989752708405e-05
275.2	1.94606098508556e-05
276	2.02532038904988e-05
276.8	2.10780106204325e-05
277.6	2.19363335670875e-05
278.4	2.28295285350307e-05
279.2	2.37590056644498e-05
280	2.47262315663477e-05
280.8	2.57327315381037e-05
281.6	2.67800918621312e-05
282.4	2.78699621904228e-05
283.2	2.9004058017842e-05
284	3.01841632470842e-05
284.8	3.14121328482943e-05
285.6	3.26898956163862e-05
286.4	3.40194570291727e-05
287.2	3.5402902209465e-05
288	3.68423989943599e-05
288.8	3.83402011149745e-05
289.6	3.9898651489941e-05
290.4	4.15201856360065e-05
291.2	4.32073351991191e-05
292	4.49627316094118e-05
292.8	4.67891098635071e-05
293.6	4.86893124375865e-05
294.4	5.06662933346626e-05
295.2	5.27231222694867e-05
296	5.4862988994504e-05
296.8	5.70892077702334e-05
297.6	5.94052219834038e-05
298.4	6.18146089161115e-05
299.2	6.43210846691863e-05
300	6.69285092428486e-05
300.8	6.96408917776209e-05
301.6	7.24623959583144e-05
302.4	7.5397345583734e-05
303.2	7.84502303045563e-05
304	8.16257115315989e-05
304.8	8.49286285164435e-05
305.6	8.83640046060773e-05
306.4	9.1937053672881e-05
307.2	9.56531867209169e-05
308	9.95180186690432e-05
308.8	0.000103537375310918
309.6	0.000107717300451416
310.4	0.000112064063218429
311.2	0.000116584165548331
312	0.000121284349842742
312.8	0.000126171606793387
313.6	0.000131253183371028
314.4	0.000136536590973509
315.2	0.000142029613726912
316	0.000147740316932731
316.8	0.000153677055652756
317.6	0.000159848483422026
318.4	0.000166263561078817
319.2	0.000172931565699055
320	0.000179862099620916
320.8	0.000187065099543546
321.6	0.000194550845681931
322.4	0.000202329970957854
323.2	0.000210413470204683
324	0.000218812709361305
324.8	0.00022753943462804
325.6	0.000236605781554612
326.4	0.000246024284027395
327.2	0.000255807883120077
328	0.000265969935768659
328.8	0.000276524223228231
329.6	0.0002874849592654
330.4	0.000298866798036363
331.2	0.000310684841596675
332	0.000322954646984505
332.8	0.000335692232814825
333.6	0.000348914085317369
334.4	0.000362637163746484
335.2	0.00037687890508606
336	0.000391657227967644
336.8	0.000406990535714665
337.6	0.000422897718420338
338.4	0.000439398153961414
339.2	0.000456511707844438
340	0.000474258731775668
340.8	0.000492660060840267
341.6	0.000511737009170917
342.4	0.000531511363980638
343.2	0.000552005377829344
344	0.000573241758988687
344.8	0.000595243659765015
345.6	0.000618034662635887
346.4	0.00064163876405174
347.2	0.000666080355750908
348	0.000691384203433468
348.8	0.000717575422637514
349.6	0.000744679451660281
350.4	0.0007727220213666
351.2	0.000801729121728125
352	0.000831726964939224
352.8	0.000862741944959167
353.6	0.000894800593335615
354.4	0.000927929531171571
355.2	0.00096215541710693
356	0.000997504891196851
356.8	0.0010340045145825
357.6	0.00107168070486528
358.4	0.00111055966711408
359.2	0.0011506673204555
360	0.00119202922022118
360.8	0.00123467047565224
361.6	0.00127861566319081
362.4	0.00132388873542066
363.2	0.0013705129257546
364	0.00141851064900488
364.8	0.00146790339801382
365.6	0.00151871163656659
366.4	0.00157095468885453
367.2	0.00162465062580696
368	0.00167981614866076
368.8	0.00173646647019005
369.6	0.00179461519407327
370.4	0.00185427419292982
371.2	0.00191545348561468
372	0.00197816111441418
372.8	0.00204240302284092
373.6	0.00210818293477747
374.4	0.00217550223576888
375.2	0.00224435985730927
376	0.00231475216500982
376.8	0.0023866728515709
377.6	0.00246011283551052
378.4	0.00253506016662338
379.2	0.00261149993915751
380	0.00268941421369995
380.8	0.0027687819487561
381.6	0.00284957894299011
382.4	0.00293177778906433
383.2	0.00301534783997462
384	0.00310025518872388
384.8	0.00318646266210975
385.6	0.0032739298293224
386.4	0.00336261302595648
387.2	0.00345246539393681
388	0.00354343693774205
388.8	0.00363547459718434
389.6	0.00372852233686805
390.4	0.00382252125230751
391.2	0.00391740969253486
392	0.00401312339887548
392.8	0.00410959565941335
393.6	0.00420675747851251
394.4	0.00430453776060771
395.2	0.00440286350732808
396	0.00450166002687522
396.8	0.00460085115444434
397.6	0.00470035948235429
398.4	0.00480010659844419
399.2	0.00490001333120035
400	0.005
400.8	0.00509998666879966
401.6	0.00519989340155582
402.4	0.00529964051764572
403.2	0.00539914884555566
404	0.00549833997312478
404.8	0.00559713649267193
405.6	0.00569546223939229
406.4	0.0057932425214875
407.2	0.00589040434058666
408	0.00598687660112452
408.8	0.00608259030746515
409.6	0.00617747874769249
410.4	0.00627147766313196
411.2	0.00636452540281567
412	0.00645656306225795
412.8	0.00654753460606319
413.6	0.00663738697404353
414.4	0.00672607017067761
415.2	0.00681353733789026
416	0.00689974481127612
416.8	0.00698465216002539
417.6	0.00706822221093568
418.4	0.0071504210570099
419.2	0.0072312180512439
420	0.00731058578630005
420.8	0.00738850006084249
421.6	0.00746493983337662
422.4	0.00753988716448948
423.2	0.00761332714842911
424	0.00768524783499018
424.8	0.00775564014269074
425.6	0.00782449776423113
426.4	0.00789181706522253
427.2	0.00795759697715909
428	0.00802183888558582
428.8	0.00808454651438533
429.6	0.00814572580707018
430.4	0.00820538480592673
431.2	0.00826353352980995
432	0.00832018385133924
432.8	0.00837534937419304
433.6	0.00842904531114548
434.4	0.00848128836343341
435.2	0.00853209660198618
436	0.00858148935099512
436.8	0.0086294870742454
437.6	0.00867611126457935
438.4	0.00872138433680919
439.2	0.00876532952434776
440	0.00880797077977882
440.8	0.0088493326795445
441.6	0.00888944033288593
442.4	0.00892831929513472
443.2	0.00896599548541751
444	0.00900249510880315
444.8	0.00903784458289307
445.6	0.00907207046882843
446.4	0.00910519940666439
447.2	0.00913725805504084
448	0.00916827303506078
448.8	0.00919827087827188
449.6	0.0092272779786334
450.4	0.00925532054833972
451.2	0.00928242457736249
452	0.00930861579656653
452.8	0.00933391964424909
453.6	0.00935836123594826
454.4	0.00938196533736411
455.2	0.00940475634023499
456	0.00942675824101131
456.8	0.00944799462217066
457.6	0.00946848863601936
458.4	0.00948826299082908
459.2	0.00950733993915973
460	0.00952574126822433
460.8	0.00954348829215556
461.6	0.00956060184603859
462.4	0.00957710228157966
463.2	0.00959300946428534
464	0.00960834277203236
464.8	0.00962312109491394
465.6	0.00963736283625352
466.4	0.00965108591468263
467.2	0.00966430776718518
468	0.00967704535301549
468.8	0.00968931515840333
469.6	0.00970113320196364
470.4	0.0097125150407346
471.2	0.00972347577677177
472	0.00973403006423134
472.8	0.00974419211687992
473.6	0.0097539757159726
474.4	0.00976339421844539
475.2	0.00977246056537196
476	0.00978118729063869
476.8	0.00978958652979532
477.6	0.00979767002904215
478.4	0.00980544915431807
479.2	0.00981293490045645
480	0.00982013790037908
480.8	0.00982706843430094
481.6	0.00983373643892119
482.4	0.00984015151657797
483.2	0.00984632294434725
484	0.00985225968306727
484.8	0.00985797038627309
485.6	0.00986346340902649
486.4	0.00986874681662897
487.2	0.00987382839320661
488	0.00987871565015726
488.8	0.00988341583445167
489.6	0.00988793593678157
490.4	0.00989228269954858
491.2	0.00989646262468908
492	0.00990048198133096
492.8	0.00990434681327908
493.6	0.00990806294632712
494.4	0.00991163599539392
495.2	0.00991507137148356
496	0.0099183742884684
496.8	0.00992154976969544
497.6	0.00992460265441627
498.4	0.00992753760404169
499.2	0.00993035910822238
500	0.00993307149075715
500.8	0.00993567891533081
501.6	0.00993818539108389
502.4	0.00994059477801659
503.2	0.00994291079222977
504	0.00994513701100549
504.8	0.00994727687773051
505.6	0.00994933370666534
506.4	0.00995131068756241
507.2	0.00995321089013649
508	0.00995503726839059
508.8	0.00995679266480088
509.6	0.00995847981436399
510.4	0.00996010134851006
511.2	0.00996165979888503
512	0.00996315760100564
512.8	0.00996459709779053
513.6	0.00996598054297083
514.4	0.00996731010438361
515.2	0.00996858786715171
516	0.00996981583675292
516.8	0.00997099594198216
517.6	0.00997213003780958
518.4	0.00997321990813787
519.2	0.0099742672684619
520	0.00997527376843365
520.8	0.00997624099433555
521.6	0.00997717047146497
522.4	0.00997806366643291
523.2	0.00997892198937957
524	0.0099797467961095
524.8	0.00998053939014914
525.6	0.00998130102472916
526.4	0.00998203290469422
527.2	0.00998273618834263
528	0.00998341198919825
528.8	0.00998406137771697
529.6	0.00998468538292997
530.4	0.0099852849940261
531.2	0.0099858611618754
532	0.00998641480049571
532.8	0.00998694678846473
533.6	0.00998745797027903
534.4	0.00998794915766221
535.2	0.0099884211308239
536	0.0099888746396714
536.8	0.00998931040497558
537.6	0.00998972911949288
538.4	0.00999013144904479
539.2	0.00999051803355646
540	0.00999088948805599
540.8	0.00999124640363571
541.6	0.00999158934837691
542.4	0.00999191886823944
543.2	0.00999223548791729
544	0.00999253971166163
544.8	0.00999283202407234
545.6	0.00999311289085927
546.4	0.00999338275957443
547.2	0.00999364206031605
548	0.00999389120640566
548.8	0.00999413059503919
549.6	0.00999436060791308
550.4	0.00999458161182623
551.2	0.00999479395925889
552	0.00999499798892921
552.8	0.0099951940263283
553.6	0.00999538238423476
554.4	0.00999556336320926
555.2	0.00999573725207005
556	0.00999590432835014
556.8	0.00999606485873673
557.6	0.00999621909949373
558.4	0.00999636729686782
559.2	0.0099965096874789
560	0.00999664649869534
560.8	0.00999677794899469
561.6	0.00999690424831044
562.4	0.00999702559836532
563.2	0.00999714219299158
564	0.00999725421843899
564.8	0.00999736185367072
565.6	0.00999746527064784
566.4	0.00999756463460268
567.2	0.00999766010430164
568	0.00999775183229767
568.8	0.00999783996517303
569.6	0.00999792464377258
570.4	0.00999800600342789
571.2	0.00999808417417279
572	0.00999815928095037
572.8	0.009998231443812
573.6	0.00999830077810858
574.4	0.00999836739467432
575.2	0.00999843140000333
576	0.0099984928964194
576.8	0.00999855198223908
577.6	0.00999860875192843
578.4	0.00999866329625367
579.2	0.00999871570242587
580	0.00999876605424014
580.8	0.00999881443220922
581.6	0.00999886091369197
582.4	0.00999890557301679
583.2	0.00999894848160022
584	0.00999898970806092
584.8	0.0099990293183292
585.6	0.00999906737575226
586.4	0.0099991039411953
587.2	0.00999913907313872
588	0.00999917282777148
588.8	0.00999920525908083
589.6	0.00999923641893851
590.4	0.00999926635718362
591.2	0.00999929512170222
592	0.0099993227585038
592.8	0.00999934931179479
593.6	0.00999937482404919
594.4	0.00999939933607641
595.2	0.0099994228870865
596	0.00999944551475277
596.8	0.00999946725527202
597.6	0.00999948814342237
598.4	0.00999950821261882
599.2	0.00999952749496671
600	0.00999954602131298
600.8	0.00999956382129548
601.6	0.00999958092339037
602.4	0.00999959735495764
603.2	0.0099996131422848
604	0.00999962831062897
604.8	0.0099996428842572
605.6	0.00999965688648532
606.4	0.00999967033971515
607.2	0.00999968326547039
608	0.00999969568443099
608.8	0.00999970761646624
609.6	0.00999971908066652
610.4	0.00999973009537385
611.2	0.00999974067821117
612	0.00999975084611061
612.8	0.00999976061534048
613.6	0.00999977000153135
614.4	0.00999977901970102
615.2	0.00999978768427851
616	0.0099997960091272
616.8	0.00999980400756696
617.6	0.00999981169239547
618.4	0.00999981907590867
619.2	0.00999982616992045
620	0.00999983298578152
620.8	0.00999983953439761
621.6	0.00999984582624687
622.4	0.00999985187139665
623.2	0.0099998576795196
624	0.00999986325990915
624.8	0.00999986862149436
625.6	0.00999987377285423
626.4	0.00999987872223138
627.2	0.0099998834775453
628	0.00999988804640495
628.8	0.00999989243612098
629.6	0.00999989665371742
630.4	0.00999990070594288
631.2	0.00999990459928141
632	0.0099999083399628
632.8	0.00999991193397262
633.6	0.00999991538706172
634.4	0.00999991870475552
635.2	0.00999992189236275
636	0.00999992495498403
636.8	0.00999992789751998
637.6	0.00999993072467907
638.4	0.00999993344098518
639.2	0.00999993605078479
640	0.00999993855825398
640.8	0.00999994096740508
641.6	0.0099999432820931
642.4	0.00999994550602192
643.2	0.00999994764275018
644	0.00999994969569698
644.8	0.00999995166814738
645.6	0.00999995356325763
646.4	0.00999995538406022
647.2	0.00999995713346874
648	0.00999995881428255
648.8	0.00999996042919124
649.6	0.00999996198077895
650.4	0.00999996347152848
651.2	0.00999996490382531
652	0.00999996627996137
652.8	0.00999996760213871
653.6	0.00999996887247306
654.4	0.0099999700929972
655.2	0.00999997126566419
656	0.0099999723923505
656.8	0.00999997347485905
657.6	0.00999997451492205
658.4	0.0099999755142038
659.2	0.00999997647430335
660	0.00999997739675702
660.8	0.00999997828304093
661.6	0.0099999791345733
662.4	0.00999997995271674
663.2	0.00999998073878045
664	0.00999998149402227
664.8	0.00999998221965075
665.6	0.00999998291682702
666.4	0.00999998358666672
667.2	0.00999998423024171
668	0.00999998484858183
668.8	0.00999998544267657
669.6	0.00999998601347659
670.4	0.00999998656189528
671.2	0.00999998708881022
672	0.00999998759506459
672.8	0.00999998808146848
673.6	0.00999998854880025
674.4	0.00999998899780772
675.2	0.0099999894292094
676	0.00999998984369561
676.8	0.00999999024192961
677.6	0.00999999062454866
678.4	0.00999999099216504
679.2	0.00999999134536699
680	0.00999999168471972
680.8	0.00999999201076627
681.6	0.00999999232402836
682.4	0.00999999262500729
683.2	0.00999999291418469
684	0.00999999319202329
684.8	0.0099999934589677
685.6	0.00999999371544509
686.4	0.00999999396186586
687.2	0.00999999419862435
688	0.00999999442609941
688.8	0.00999999464465507
689.6	0.00999999485464103
690.4	0.00999999505639335
691.2	0.00999999525023484
692	0.00999999543647571
692.8	0.00999999561541398
693.6	0.00999999578733599
694.4	0.00999999595251684
695.2	0.00999999611122086
696	0.00999999626370202
696.8	0.0099999964102043
697.6	0.00999999655096216
698.4	0.00999999668620082
699.2	0.0099999968161367
