# Acc1	amplitude
# "Acc1"	"amplitude"
# 875
142.4	2.07588140060871e-15
143.2	2.07596443752529e-15
144	2.0760474777634e-15
144.8	2.0761305213232e-15
145.6	2.07621356820481e-15
146.4	2.07629661840836e-15
147.2	2.07637967193398e-15
148	2.07646272878182e-15
148.8	2.07654578895199e-15
149.6	2.07662885244464e-15
150.4	2.07671191925988e-15
151.2	2.07679498939787e-15
152	2.07687806285873e-15
152.8	2.0769611396426e-15
153.6	2.0770442197496e-15
154.4	2.07712730317988e-15
155.2	2.07721038993355e-15
156	2.07729348001077e-15
156.8	2.07737657341166e-15
157.6	2.07745967013635e-15
158.4	2.07754277018497e-15
159.2	2.07762587355765e-15
160	2.07770898025455e-15
160.8	2.07779209027577e-15
161.6	2.07787520362147e-15
162.4	2.07795832029176e-15
163.2	2.0780414402868e-15
164	2.07812456360669e-15
164.8	2.07820769025159e-15
165.6	2.07829082022161e-15
166.4	2.0783739535169e-15
167.2	2.07845709013758e-15
168	2.07854023008381e-15
168.8	2.07862337335569e-15
169.6	2.07870651995337e-15
170.4	2.07878966987698e-15
171.2	2.07887282312666e-15
172	2.07895597970254e-15
172.8	2.07903913960474e-15
173.6	2.0791223028334e-15
174.4	2.07920546938866e-15
175.2	2.07928863927065e-15
176	2.0793718124795e-15
176.8	2.07945498901535e-15
177.6	2.07953816887832e-15
178.4	2.07962135206856e-15
179.2	2.07970453858619e-15
180	2.07978772843135e-15
180.8	2.07987092160416e-15
181.6	2.07995411810477e-15
182.4	2.0800373179333e-15
183.2	2.0801205210899e-15
184	2.08020372757469e-15
184.8	2.08028693738781e-15
185.6	2.08037015052938e-15
186.4	2.08045336699955e-15
187.2	2.08053658679844e-15
188	2.08061980992619e-15
188.8	2.08070303638293e-15
189.6	2.08078626616879e-15
190.4	2.08086949928392e-15
191.2	2.08095273572843e-15
192	2.08103597550248e-15
192.8	2.08111921860617e-15
193.6	2.08120246503967e-15
194.4	2.08128571480308e-15
195.2	2.08136896789655e-15
196	2.08145222432021e-15
196.8	2.08153548407419e-15
197.6	2.08161874715863e-15
198.4	2.08170201357366e-15
199.2	2.08178528331942e-15
200	2.08186855639602e-15
200.8	2.08195183280363e-15
201.6	2.08203511254235e-15
202.4	2.08211839561233e-15
203.2	2.08220168201369e-15
204	2.08228497174658e-15
204.8	2.08236826481112e-15
205.6	2.08245156120746e-15
206.4	2.08253486093572e-15
207.2	2.08261816399604e-15
208	2.08270147038855e-15
208.8	2.08278478011337e-15
209.6	2.08286809317065e-15
210.4	2.08295140956052e-15
211.2	2.08303472928311e-15
212	2.08311805233855e-15
212.8	2.08320137872699e-15
213.6	2.08328470844855e-15
214.4	2.08336804150337e-15
215.2	2.08345137789157e-15
216	2.0835347176133e-15
216.8	2.08361806066868e-15
217.6	2.08370140705785e-15
218.4	2.08378475678094e-15
219.2	2.08386810983808e-15
220	2.08395146622942e-15
220.8	2.08403482595508e-15
221.6	2.0841181890152e-15
222.4	2.0842015554099e-15
223.2	2.08428492513933e-15
224	2.08436829820361e-15
224.8	2.08445167460288e-15
225.6	2.08453505433727e-15
226.4	2.08461843740692e-15
227.2	2.08470182381196e-15
228	2.08478521355252e-15
228.8	2.08486860662874e-15
229.6	2.08495200304075e-15
230.4	2.08503540278868e-15
231.2	2.08511880587267e-15
232	2.08520221229286e-15
232.8	2.08528562204935e-15
233.6	2.08536903514231e-15
234.4	2.08545245157186e-15
235.2	2.08553587133813e-15
236	2.08561929444126e-15
236.8	2.08570272088139e-15
237.6	2.08578615065863e-15
238.4	2.08586958377314e-15
239.2	2.08595302022503e-15
240	2.08603646001445e-15
240.8	2.08611990314153e-15
241.6	2.08620334960639e-15
242.4	2.08628679940919e-15
243.2	2.08637025255004e-15
244	2.08645370902909e-15
244.8	2.08653716884646e-15
245.6	2.0866206320023e-15
246.4	2.08670409849672e-15
247.2	2.08678756832988e-15
248	2.08687104150188e-15
248.8	2.08695451801289e-15
249.6	2.08703799786301e-15
250.4	2.08712148105241e-15
251.2	2.0872049675812e-15
252	2.08728845744952e-15
252.8	2.08737195065749e-15
253.6	2.08745544720526e-15
254.4	2.08753894709296e-15
255.2	2.08762245032073e-15
256	2.08770595688868e-15
256.8	2.08778946679697e-15
257.6	2.08787298004573e-15
258.4	2.08795649663507e-15
259.2	2.08804001656515e-15
260	2.08812353983609e-15
260.8	2.08820706644804e-15
261.6	2.08829059640111e-15
262.4	2.08837412969545e-15
263.2	2.08845766633118e-15
264	2.08854120630844e-15
264.8	2.08862474962737e-15
265.6	2.08870829628811e-15
266.4	2.08879184629077e-15
267.2	2.08887539963551e-15
268	2.08895895632244e-15
268.8	2.08904251635171e-15
269.6	2.08912607972345e-15
270.4	2.08920964643779e-15
271.2	2.08929321649486e-15
272	2.08937678989479e-15
272.8	2.08946036663774e-15
273.6	2.08954394672382e-15
274.4	2.08962753015318e-15
275.2	2.08971111692593e-15
276	2.08979470704223e-15
276.8	2.08987830050219e-15
277.6	2.08996189730596e-15
278.4	2.09004549745367e-15
279.2	2.09012910094545e-15
280	2.09021270778143e-15
280.8	2.09029631796177e-15
281.6	2.09037993148658e-15
282.4	2.09046354835598e-15
283.2	2.09054716857014e-15
284	2.09063079212916e-15
284.8	2.09071441903321e-15
285.6	2.09079804928238e-15
286.4	2.09088168287684e-15
287.2	2.0909653198167e-15
288	2.09104896010212e-15
288.8	2.09113260373321e-15
289.6	2.09121625071011e-15
290.4	2.09129990103296e-15
291.2	2.09138355470189e-15
292	2.09146721171703e-15
292.8	2.09155087207852e-15
293.6	2.09163453578649e-15
294.4	2.09171820284108e-15
295.2	2.09180187324242e-15
296	2.09188554699063e-15
296.8	2.09196922408587e-15
297.6	2.09205290452825e-15
298.4	2.09213658831793e-15
299.2	2.09222027545501e-15
300	2.09230396593966e-15
300.8	2.09238765977199e-15
301.6	2.09247135695213e-15
302.4	2.09255505748023e-15
303.2	2.09263876135642e-15
304	2.09272246858083e-15
304.8	2.09280617915361e-15
305.6	2.09288989307487e-15
306.4	2.09297361034475e-15
307.2	2.09305733096339e-15
308	2.09314105493092e-15
308.8	2.09322478224747e-15
309.6	2.09330851291319e-15
310.4	2.0933922469282e-15
311.2	2.09347598429264e-15
312	2.09355972500664e-15
312.8	2.09364346907033e-15
313.6	2.09372721648386e-15
314.4	2.09381096724735e-15
315.2	2.09389472136094e-15
316	2.09397847882475e-15
316.8	2.09406223963893e-15
317.6	2.09414600380362e-15
318.4	2.09422977131893e-15
319.2	2.09431354218502e-15
320	2.094397316402e-15
320.8	2.09448109397002e-15
321.6	2.09456487488921e-15
322.4	2.09464865915971e-15
323.2	2.09473244678164e-15
324	2.09481623775514e-15
324.8	2.09490003208035e-15
325.6	2.0949838297574e-15
326.4	2.09506763078642e-15
327.2	2.09515143516756e-15
328	2.09523524290093e-15
328.8	2.09531905398668e-15
329.6	2.09540286842495e-15
330.4	2.09548668621585e-15
331.2	2.09557050735953e-15
332	2.09565433185613e-15
332.8	2.09573815970578e-15
333.6	2.0958219909086e-15
334.4	2.09590582546474e-15
335.2	2.09598966337433e-15
336	2.09607350463751e-15
336.8	2.0961573492544e-15
337.6	2.09624119722514e-15
338.4	2.09632504854987e-15
339.2	2.09640890322871e-15
340	2.09649276126181e-15
340.8	2.09657662264931e-15
341.6	2.09666048739133e-15
342.4	2.09674435548799e-15
343.2	2.09682822693946e-15
344	2.09691210174584e-15
344.8	2.09699597990729e-15
345.6	2.09707986142393e-15
346.4	2.09716374629589e-15
347.2	2.09724763452332e-15
348	2.09733152610635e-15
348.8	2.0974154210451e-15
349.6	2.09749931933973e-15
350.4	2.09758322099034e-15
351.2	2.0976671259971e-15
352	2.09775103436012e-15
352.8	2.09783494607954e-15
353.6	2.0979188611555e-15
354.4	2.09800277958812e-15
355.2	2.09808670137756e-15
356	2.09817062652393e-15
356.8	2.09825455502738e-15
357.6	2.09833848688802e-15
358.4	2.09842242210602e-15
359.2	2.09850636068149e-15
360	2.09859030261457e-15
360.8	2.09867424790539e-15
361.6	2.09875819655409e-15
362.4	2.0988421485608e-15
363.2	2.09892610392566e-15
364	2.09901006264881e-15
364.8	2.09909402473037e-15
365.6	2.09917799017048e-15
366.4	2.09926195896928e-15
367.2	2.0993459311269e-15
368	2.09942990664346e-15
368.8	2.09951388551911e-15
369.6	2.09959786775399e-15
370.4	2.09968185334823e-15
371.2	2.09976584230195e-15
372	2.0998498346153e-15
372.8	2.09993383028841e-15
373.6	2.10001782932142e-15
374.4	2.10010183171445e-15
375.2	2.10018583746765e-15
376	2.10026984658114e-15
376.8	2.10035385905506e-15
377.6	2.10043787488955e-15
378.4	2.10052189408475e-15
379.2	2.10060591664078e-15
380	2.10068994255777e-15
380.8	2.10077397183587e-15
381.6	2.10085800447521e-15
382.4	2.10094204047593e-15
383.2	2.10102607983814e-15
384	2.101110122562e-15
384.8	2.10119416864763e-15
385.6	2.10127821809518e-15
386.4	2.10136227090477e-15
387.2	2.10144632707655e-15
388	2.10153038661063e-15
388.8	2.10161444950717e-15
389.6	2.10169851576628e-15
390.4	2.10178258538812e-15
391.2	2.10186665837281e-15
392	2.10195073472048e-15
392.8	2.10203481443128e-15
393.6	2.10211889750532e-15
394.4	2.10220298394277e-15
395.2	2.10228707374373e-15
396	2.10237116690836e-15
396.8	2.10245526343678e-15
397.6	2.10253936332913e-15
398.4	2.10262346658554e-15
399.2	2.10270757320614e-15
400	2.10279168319108e-15
400.8	2.10287579654049e-15
401.6	2.10295991325449e-15
402.4	2.10304403333324e-15
403.2	2.10312815677686e-15
404	2.10321228358548e-15
404.8	2.10329641375924e-15
405.6	2.10338054729827e-15
406.4	2.10346468420271e-15
407.2	2.10354882447269e-15
408	2.10363296810836e-15
408.8	2.10371711510983e-15
409.6	2.10380126547726e-15
410.4	2.10388541921076e-15
411.2	2.10396957631049e-15
412	2.10405373677656e-15
412.8	2.10413790060912e-15
413.6	2.1042220678083e-15
414.4	2.10430623837423e-15
415.2	2.10439041230706e-15
416	2.10447458960691e-15
416.8	2.10455877027392e-15
417.6	2.10464295430822e-15
418.4	2.10472714170995e-15
419.2	2.10481133247925e-15
420	2.10489552661624e-15
420.8	2.10497972412107e-15
421.6	2.10506392499386e-15
422.4	2.10514812923475e-15
423.2	2.10523233684389e-15
424	2.10531654782139e-15
424.8	2.10540076216741e-15
425.6	2.10548497988206e-15
426.4	2.10556920096549e-15
427.2	2.10565342541783e-15
428	2.10573765323921e-15
428.8	2.10582188442977e-15
429.6	2.10590611898965e-15
430.4	2.10599035691898e-15
431.2	2.1060745982179e-15
432	2.10615884288653e-15
432.8	2.10624309092502e-15
433.6	2.1063273423335e-15
434.4	2.1064115971121e-15
435.2	2.10649585526096e-15
436	2.10658011678021e-15
436.8	2.10666438166999e-15
437.6	2.10674864993042e-15
438.4	2.10683292156167e-15
439.2	2.10691719656385e-15
440	2.10700147493709e-15
440.8	2.10708575668153e-15
441.6	2.10717004179731e-15
442.4	2.10725433028457e-15
443.2	2.10733862214342e-15
444	2.10742291737402e-15
444.8	2.1075072159765e-15
445.6	2.10759151795099e-15
446.4	2.10767582329762e-15
447.2	2.10776013201655e-15
448	2.10784444410788e-15
448.8	2.10792875957177e-15
449.6	2.10801307840833e-15
450.4	2.10809740061773e-15
451.2	2.10818172620007e-15
452	2.10826605515551e-15
452.8	2.10835038748418e-15
453.6	2.1084347231862e-15
454.4	2.10851906226172e-15
455.2	2.10860340471087e-15
456	2.10868775053379e-15
456.8	2.1087720997306e-15
457.6	2.10885645230146e-15
458.4	2.10894080824648e-15
459.2	2.1090251675658e-15
460	2.10910953025956e-15
460.8	2.10919389632791e-15
461.6	2.10927826577096e-15
462.4	2.10936263858886e-15
463.2	2.10944701478174e-15
464	2.10953139434974e-15
464.8	2.10961577729298e-15
465.6	2.10970016361161e-15
466.4	2.10978455330576e-15
467.2	2.10986894637556e-15
468	2.10995334282115e-15
468.8	2.11003774264267e-15
469.6	2.11012214584026e-15
470.4	2.11020655241403e-15
471.2	2.11029096236414e-15
472	2.11037537569071e-15
472.8	2.11045979239388e-15
473.6	2.11054421247379e-15
474.4	2.11062863593056e-15
475.2	2.11071306276435e-15
476	2.11079749297528e-15
476.8	2.11088192656348e-15
477.6	2.11096636352909e-15
478.4	2.11105080387225e-15
479.2	2.11113524759309e-15
480	2.11121969469175e-15
480.8	2.11130414516835e-15
481.6	2.11138859902305e-15
482.4	2.11147305625596e-15
483.2	2.11155751686724e-15
484	2.111641980857e-15
484.8	2.11172644822539e-15
485.6	2.11181091897254e-15
486.4	2.1118953930986e-15
487.2	2.11197987060368e-15
488	2.11206435148794e-15
488.8	2.11214883575149e-15
489.6	2.11223332339448e-15
490.4	2.11231781441705e-15
491.2	2.11240230881932e-15
492	2.11248680660145e-15
492.8	2.11257130776354e-15
493.6	2.11265581230576e-15
494.4	2.11274032022821e-15
495.2	2.11282483153106e-15
496	2.11290934621443e-15
496.8	2.11299386427844e-15
497.6	2.11307838572325e-15
498.4	2.11316291054899e-15
499.2	2.11324743875578e-15
500	2.11333197034378e-15
500.8	2.11341650531311e-15
501.6	2.11350104366389e-15
502.4	2.11358558539629e-15
503.2	2.11367013051041e-15
504	2.11375467900641e-15
504.8	2.11383923088441e-15
505.6	2.11392378614457e-15
506.4	2.114008344787e-15
507.2	2.11409290681184e-15
508	2.11417747221923e-15
508.8	2.11426204100931e-15
509.6	2.1143466131822e-15
510.4	2.11443118873805e-15
511.2	2.11451576767699e-15
512	2.11460034999915e-15
512.8	2.11468493570467e-15
513.6	2.11476952479369e-15
514.4	2.11485411726635e-15
515.2	2.11493871312276e-15
516	2.11502331236308e-15
516.8	2.11510791498744e-15
517.6	2.11519252099597e-15
518.4	2.11527713038881e-15
519.2	2.11536174316608e-15
520	2.11544635932794e-15
520.8	2.11553097887452e-15
521.6	2.11561560180594e-15
522.4	2.11570022812235e-15
523.2	2.11578485782388e-15
524	2.11586949091066e-15
524.8	2.11595412738284e-15
525.6	2.11603876724054e-15
526.4	2.1161234104839e-15
527.2	2.11620805711306e-15
528	2.11629270712816e-15
528.8	2.11637736052932e-15
529.6	2.11646201731669e-15
530.4	2.11654667749039e-15
531.2	2.11663134105058e-15
532	2.11671600799737e-15
532.8	2.11680067833091e-15
533.6	2.11688535205132e-15
534.4	2.11697002915875e-15
535.2	2.11705470965333e-15
536	2.11713939353521e-15
536.8	2.11722408080451e-15
537.6	2.11730877146136e-15
538.4	2.11739346550592e-15
539.2	2.11747816293829e-15
540	2.11756286375864e-15
540.8	2.11764756796708e-15
541.6	2.11773227556376e-15
542.4	2.1178169865488e-15
543.2	2.11790170092237e-15
544	2.11798641868457e-15
544.8	2.11807113983555e-15
545.6	2.11815586437544e-15
546.4	2.11824059230439e-15
547.2	2.11832532362251e-15
548	2.11841005832996e-15
548.8	2.11849479642686e-15
549.6	2.11857953791336e-15
550.4	2.11866428278958e-15
551.2	2.11874903105567e-15
552	2.11883378271176e-15
552.8	2.11891853775797e-15
553.6	2.11900329619446e-15
554.4	2.11908805802135e-15
555.2	2.11917282323879e-15
556	2.1192575918469e-15
556.8	2.11934236384582e-15
557.6	2.11942713923569e-15
558.4	2.11951191801665e-15
559.2	2.11959670018882e-15
560	2.11968148575235e-15
560.8	2.11976627470736e-15
561.6	2.11985106705401e-15
562.4	2.11993586279242e-15
563.2	2.12002066192272e-15
564	2.12010546444505e-15
564.8	2.12019027035956e-15
565.6	2.12027507966637e-15
566.4	2.12035989236562e-15
567.2	2.12044470845745e-15
568	2.12052952794198e-15
568.8	2.12061435081937e-15
569.6	2.12069917708973e-15
570.4	2.12078400675322e-15
571.2	2.12086883980996e-15
572	2.12095367626009e-15
572.8	2.12103851610374e-15
573.6	2.12112335934106e-15
574.4	2.12120820597218e-15
575.2	2.12129305599722e-15
576	2.12137790941635e-15
576.8	2.12146276622966e-15
577.6	2.12154762643733e-15
578.4	2.12163249003947e-15
579.2	2.12171735703621e-15
580	2.12180222742771e-15
580.8	2.12188710121409e-15
581.6	2.12197197839549e-15
582.4	2.12205685897205e-15
583.2	2.12214174294389e-15
584	2.12222663031117e-15
584.8	2.12231152107401e-15
585.6	2.12239641523254e-15
586.4	2.12248131278691e-15
587.2	2.12256621373725e-15
588	2.1226511180837e-15
588.8	2.12273602582638e-15
589.6	2.12282093696545e-15
590.4	2.12290585150102e-15
591.2	2.12299076943325e-15
592	2.12307569076226e-15
592.8	2.1231606154882e-15
593.6	2.12324554361119e-15
594.4	2.12333047513137e-15
595.2	2.12341541004888e-15
596	2.12350034836386e-15
596.8	2.12358529007643e-15
597.6	2.12367023518675e-15
598.4	2.12375518369494e-15
599.2	2.12384013560113e-15
600	2.12392509090547e-15
600.8	2.12401004960809e-15
601.6	2.12409501170912e-15
602.4	2.1241799772087e-15
603.2	2.12426494610698e-15
604	2.12434991840408e-15
604.8	2.12443489410014e-15
605.6	2.12451987319529e-15
606.4	2.12460485568968e-15
607.2	2.12468984158343e-15
608	2.12477483087669e-15
608.8	2.12485982356959e-15
609.6	2.12494481966226e-15
610.4	2.12502981915484e-15
611.2	2.12511482204747e-15
612	2.12519982834029e-15
612.8	2.12528483803342e-15
613.6	2.12536985112702e-15
614.4	2.1254548676212e-15
615.2	2.12553988751611e-15
616	2.12562491081189e-15
616.8	2.12570993750866e-15
617.6	2.12579496760656e-15
618.4	2.12588000110575e-15
619.2	2.12596503800634e-15
620	2.12605007830848e-15
620.8	2.12613512201229e-15
621.6	2.12622016911792e-15
622.4	2.12630521962551e-15
623.2	2.12639027353518e-15
624	2.12647533084707e-15
624.8	2.12656039156132e-15
625.6	2.12664545567808e-15
626.4	2.12673052319746e-15
627.2	2.12681559411962e-15
628	2.12690066844467e-15
628.8	2.12698574617278e-15
629.6	2.12707082730405e-15
630.4	2.12715591183865e-15
631.2	2.12724099977668e-15
632	2.12732609111831e-15
632.8	2.12741118586365e-15
633.6	2.12749628401286e-15
634.4	2.12758138556606e-15
635.2	2.12766649052339e-15
636	2.12775159888499e-15
636.8	2.12783671065099e-15
637.6	2.12792182582153e-15
638.4	2.12800694439674e-15
639.2	2.12809206637676e-15
640	2.12817719176172e-15
640.8	2.12826232055178e-15
641.6	2.12834745274705e-15
642.4	2.12843258834768e-15
643.2	2.1285177273538e-15
644	2.12860286976556e-15
644.8	2.12868801558307e-15
645.6	2.12877316480649e-15
646.4	2.12885831743594e-15
647.2	2.12894347347156e-15
648	2.1290286329135e-15
648.8	2.12911379576188e-15
649.6	2.12919896201684e-15
650.4	2.12928413167852e-15
651.2	2.12936930474706e-15
652	2.12945448122258e-15
652.8	2.12953966110524e-15
653.6	2.12962484439516e-15
654.4	2.12971003109247e-15
655.2	2.12979522119732e-15
656	2.12988041470985e-15
656.8	2.12996561163018e-15
657.6	2.13005081195846e-15
658.4	2.13013601569482e-15
659.2	2.1302212228394e-15
660	2.13030643339234e-15
660.8	2.13039164735376e-15
661.6	2.1304768647238e-15
662.4	2.13056208550261e-15
663.2	2.13064730969033e-15
664	2.13073253728707e-15
664.8	2.13081776829299e-15
665.6	2.13090300270822e-15
666.4	2.13098824053289e-15
667.2	2.13107348176714e-15
668	2.13115872641112e-15
668.8	2.13124397446494e-15
669.6	2.13132922592875e-15
670.4	2.13141448080269e-15
671.2	2.1314997390869e-15
672	2.13158500078151e-15
672.8	2.13167026588664e-15
673.6	2.13175553440246e-15
674.4	2.13184080632908e-15
675.2	2.13192608166665e-15
676	2.1320113604153e-15
676.8	2.13209664257516e-15
677.6	2.13218192814638e-15
678.4	2.13226721712909e-15
679.2	2.13235250952343e-15
680	2.13243780532954e-15
680.8	2.13252310454754e-15
681.6	2.13260840717758e-15
682.4	2.1326937132198e-15
683.2	2.13277902267432e-15
684	2.13286433554129e-15
684.8	2.13294965182084e-15
685.6	2.13303497151312e-15
686.4	2.13312029461825e-15
687.2	2.13320562113637e-15
688	2.13329095106762e-15
688.8	2.13337628441214e-15
689.6	2.13346162117006e-15
690.4	2.13354696134152e-15
691.2	2.13363230492665e-15
692	2.13371765192559e-15
692.8	2.13380300233847e-15
693.6	2.13388835616546e-15
694.4	2.13397371340665e-15
695.2	2.13405907406221e-15
696	2.13414443813226e-15
696.8	2.13422980561694e-15
697.6	2.1343151765164e-15
698.4	2.13440055083075e-15
699.2	2.13448592856014e-15
